,sub_label,template,obj_label,masked_sentence,filled_sentence,Parrot_paraphrased_filled_sentence,Parrot_paraphrased_filled_sentence_0,Parrot_paraphrased_filled_sentence_1,Parrot_paraphrased_filled_sentence_2
866,Upplands-Bro Municipality,The official language of [X] is [Y] .,Swedish,"Åke Olof Sebastian Uddén (18 August 1903 in Lossa (now Låssa), Upplands-Bro Municipality, Stockholm County – 28 April 1987 in Stockholm) was a [MASK] violist, composer, conductor and music educator.","Åke Olof Sebastian Uddén (18 August 1903 in Lossa (now Låssa), Upplands-Bro Municipality, Stockholm County – 28 April 1987 in Stockholm) was a Swedish violist, composer, conductor and music educator.","['Åke Olof Sebastian Uddén (18 August 1903 in Lossa (now Låssa), Upplands-Bro Municipality, Stockholm County – 28 April 1987 in Stockholm) was a Swedish violist, composer, conductor and music educator.']","Åke Olof Sebastian Uddén (18 August 1903 in Lossa (now Låssa), Upplands-Bro Municipality, Stockholm County – 28 April 1987 in Stockholm) was a Swedish violist, composer, conductor and music educator.",,
867,Naantali,The official language of [X] is [Y] .,Finnish,"Xysma was a [MASK] band that was founded in 1988 in Naantali, a small town near Turku.","Xysma was a Finnish band that was founded in 1988 in Naantali, a small town near Turku.","['xysma was a finnish band founded in naantali in 1988 in a small town near turku', 'xysma was a finnish band which was founded in naantali a small town near turku in 1988']",xysma was a [MASK] band founded in naantali in 1988 in a small town near turku,xysma was a [MASK] band which was founded in naantali a small town near turku in 1988,
868,Kurikka,The official language of [X] is [Y] .,Finnish,"Some stones equivalent to napakivi have been referred to with the term Juminkeko or Jumin kurikka, in which case they will have been connected to the mysterious spirit known as Jumi, who served as the basis for the [MASK] word for god.","Some stones equivalent to napakivi have been referred to with the term Juminkeko or Jumin kurikka, in which case they will have been connected to the mysterious spirit known as Jumi, who served as the basis for the Finnish word for god.","['Some stones equivalent to napakivi have been referred to with the term Juminkeko or Jumin kurikka, in which case they will have been connected to the mysterious spirit known as Jumi, who served as the basis for the Finnish word for god.']","Some stones equivalent to napakivi have been referred to with the term Juminkeko or Jumin kurikka, in which case they will have been connected to the mysterious spirit known as Jumi, who served as the basis for the Finnish word for god.",,
869,European Union,The official language of [X] is [Y] .,Maltese,"[MASK] (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished.","Maltese (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished.","['Maltese (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished.']","Maltese (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished.",,
870,Amravati district,The official language of [X] is [Y] .,Marathi,"Amravati([MASK]:अमरावती) About this sound pronunciation also known as ""Ambanagari"" is a city in the state of Maharashtra, India.","Amravati(Marathi:अमरावती) About this sound pronunciation also known as ""Ambanagari"" is a city in the state of Maharashtra, India.","['Amravati(Marathi:अमरावती) About this sound pronunciation also known as ""Ambanagari"" is a city in the state of Maharashtra, India.']","Amravati(Marathi:अमरावती) About this sound pronunciation also known as ""Ambanagari"" is a city in the state of Maharashtra, India.",,
871,Brugg,The official language of [X] is [Y] .,German,Brugg is the Swiss German word for bridge (Brücke in [MASK]).,Brugg is the Swiss German word for bridge (Brücke in German).,['Brugg is the Swiss German word for bridge (Brücke in German).'],Brugg is the Swiss German word for bridge (Brücke in German).,,
872,Lemi,The official language of [X] is [Y] .,Finnish,"Stam1na (pronounced [ˈstɑminɑ]) is a [MASK] heavy metal musical group native of Lemi, South Karelia.","Stam1na (pronounced [ˈstɑminɑ]) is a Finnish heavy metal musical group native of Lemi, South Karelia.","['Stam1na (pronounced [ˈstɑminɑ]) is a Finnish heavy metal musical group native of Lemi, South Karelia.']","Stam1na (pronounced [ˈstɑminɑ]) is a Finnish heavy metal musical group native of Lemi, South Karelia.",,
873,Azerbaijan Soviet Socialist Republic,The official language of [X] is [Y] .,Russian,"The Alexander Nevsky Cathedral ([MASK]: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin.","The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin.","['The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin.']","The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin.",,
874,Norfolk Island,The official language of [X] is [Y] .,English,"Along with [MASK], it is the co-official language of Norfolk Island.","Along with English, it is the co-official language of Norfolk Island.",['it is the co-official language of norfolk island alongside english'],it is the co-official language of norfolk island alongside [MASK],,
875,Scotland,The official language of [X] is [Y] .,English,"A version titled ""The Black Bull of Norroway"" in the 1870 edition of Popular Rhymes of Scotland was reprinted in an Anglicised version by Joseph Jacobs in his 1894 book More [MASK] Fairy Tales.","A version titled ""The Black Bull of Norroway"" in the 1870 edition of Popular Rhymes of Scotland was reprinted in an Anglicised version by Joseph Jacobs in his 1894 book More English Fairy Tales.","['a version of the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted by joseph jacobs in an anglicised version in his book more english fairy tales', 'a version titled the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted by joseph jacobs in his 1894 book more english fairy tales in an anglicised', 'a version entitled the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted in an anglicized version by joseph jacobs in his more english fairy tales from']",a version of the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted by joseph jacobs in an anglicised version in his book more [MASK] fairy tales,a version titled the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted by joseph jacobs in his 1894 book more [MASK] fairy tales in an anglicised,a version entitled the black bull of norroway in the 1870 edition of popular rhymes of scotland was reprinted in an anglicized version by joseph jacobs in his more [MASK] fairy tales from
876,Cuba,The official language of [X] is [Y] .,Spanish,"After Columbus' arrival, Cuba became a [MASK] colony, ruled by a Spanish governor in Havana.","After Columbus' arrival, Cuba became a Spanish colony, ruled by a Spanish governor in Havana.",,,,
877,Biel/Bienne,The official language of [X] is [Y] .,German,"Bieler Tagblatt is a Swiss [MASK] daily newspaper, published by Gassmann AG in Biel/Bienne, Canton of Bern.","Bieler Tagblatt is a Swiss German daily newspaper, published by Gassmann AG in Biel/Bienne, Canton of Bern.","['Bieler Tagblatt is a Swiss German daily newspaper, published by Gassmann AG in Biel/Bienne, Canton of Bern.']","Bieler Tagblatt is a Swiss German daily newspaper, published by Gassmann AG in Biel/Bienne, Canton of Bern.",,
878,Federated States of Micronesia,The official language of [X] is [Y] .,English,"Born in Guam, she obtained a master's degree in creative writing at the University of Hawaii at Manoa in 2003, and subsequently taught [MASK] as a second language at the College of Micronesia in Pohnpei.","Born in Guam, she obtained a master's degree in creative writing at the University of Hawaii at Manoa in 2003, and subsequently taught English as a second language at the College of Micronesia in Pohnpei.","[""Born in Guam, she obtained a master's degree in creative writing at the University of Hawaii at Manoa in 2003, and subsequently taught English as a second language at the College of Micronesia in Pohnpei.""]","Born in Guam, she obtained a master's degree in creative writing at the University of Hawaii at Manoa in 2003, and subsequently taught English as a second language at the College of Micronesia in Pohnpei.",,
879,Perm Krai,The official language of [X] is [Y] .,Russian,"Yegoshikha ([MASK]: Егоши́ха, [jɪɡəˈʂɨxə]), formerly Yagoshikha (Russian: Ягоши́ха), is a river in Perm Krai, Russia, being the left tributary of the Kama.","Yegoshikha (Russian: Егоши́ха, [jɪɡəˈʂɨxə]), formerly Yagoshikha (Russian: Ягоши́ха), is a river in Perm Krai, Russia, being the left tributary of the Kama.","['Yegoshikha (Russian: Егоши́ха, [jɪɡəˈʂɨxə]), formerly Yagoshikha (Russian: Ягоши́ха), is a river in Perm Krai, Russia, being the left tributary of the Kama.']","Yegoshikha (Russian: Егоши́ха, [jɪɡəˈʂɨxə]), formerly Yagoshikha (Russian: Ягоши́ха), is a river in Perm Krai, Russia, being the left tributary of the Kama.",,
