,sub_label,template,obj_label,masked_sentence
2549,Nur Muhammad Taraki,[X] died in [Y] .,Kabul,"The Daoud regime attempted to put the blame for Kyber's death on Hekmatyar's Hezbi Islami, but Nur Mohammad Taraki of the PDPA charged that the government itself was responsible, a belief that was shared by much of the [MASK] intelligentsia."
2550,Robert Raymond,[X] died in [Y] .,Sydney,"Frontiers of Science was a popular illustrated comic strip created by Professor Stuart Butler of the School of Physics at the University of [MASK] in collaboration with Robert Raymond, a documentary maker from the Australian Broadcasting Corporation (ABC) in 1961."
2551,B. Nagi Reddy,[X] died in [Y] .,Chennai,"In December 1969 six out nine State Committee members of APCCCR were arrested at a hotel in [MASK], amongst them T. Nagi Reddy and D.V."
2552,Maurice Vieux,[X] died in [Y] .,Paris,"She soon gained notice in international competitions, winning first prizes in Genève (1982), Budapest (1984), and the Maurice Vieux International Viola Competition in [MASK] (1983) for which she was awarded a superb instrument made by contemporary luthier Étienne Vatelot (1980) which she has played in her worldwide concert tours ever since."
2553,Patrick Colquhoun,[X] died in [Y] .,London,"The Marine Police Force, sometimes known as the Thames River Police, claimed to be England's oldest police force and was formed by magistrate Patrick Colquhoun and Master Mariner John Harriott in 1798 to tackle theft and looting from ships anchored in the Pool of [MASK] and in the lower reaches and docks of the Thames."
2554,William Warburton,[X] died in [Y] .,Gloucester,"William Warburton (24 December 1698 – 7 June 1779) was an English writer, literary critic and churchman, Bishop of [MASK] from 1759 until his death."
2559,John McKinly,[X] died in [Y] .,Wilmington,"John McKinly (February 24, 1721 – August 31, 1796) was an American physician and politician from [MASK], in New Castle County, Delaware."
2561,Tommaso Temanza,[X] died in [Y] .,Venice,"His nephew, Tommaso Temanza was also an architect in [MASK]."
2562,Shabbona,[X] died in [Y] .,Morris,"The Chief Shabbona Trail is a hiking, bicycling and canoeing trail, located between Joliet and [MASK]."
2563,Annette Kolb,[X] died in [Y] .,Munich,"Annette Kolb (born February 3, 1870 in [MASK]; died December 3, 1967 in Munich) was the working name of German author and pacifist Anna Mathilde Kolb."
2567,Viktor Chernomyrdin,[X] died in [Y] .,Moscow,"Together with the Supreme Commander of Russian Armed Forces, President of Russia Boris Yeltsin, Prime Minister Viktor Chernomyrdin, [MASK] Mayor Yuri Luzhkov, the Russian army generals and other officials stood on a temporary grandstand, erected in front of Lenin's Mausoleum."
2568,Frederick Gore,[X] died in [Y] .,London,From 1968-1969 he studied graphic design under Tom Eckersley at the [MASK] College of Printing and then Saint Martins School of Art from 1969 to 1972 where he studied painting under Frederick Gore and received his BA.
2569,Ribeirinho,[X] died in [Y] .,Lisbon,"Ribeirinho, stage name of Francisco Carlos Lopes Ribeiro ([MASK], 21 September 1911 – Lisbon, 7 February 1984) was a Portuguese actor and director."
2577,Nathaniel Wallich,[X] died in [Y] .,London,"When Wallich retired to [MASK] from Calcutta in 1846, he persuaded her to allow him to take along some of her paintings to show to Sir William Jackson Hooker."
2579,Robert Browning,[X] died in [Y] .,Venice,"Other non American visitors were also there to visit or entertain the hosts, among others the British poet Robert Browning who was a regular at the Palazzo Barbaro during his stays in [MASK]."
2580,Hempstead Washburne,[X] died in [Y] .,Chicago,"In 1890, Mayor of [MASK] Hempstead Washburne appointed the ""billboard baron"" to a seat on the city's school board."
2583,Hjalmar Branting,[X] died in [Y] .,Stockholm,"The Branting Monument is a monument in [MASK], Sweden, with a statue of the Swedish Social Democratic leader Hjalmar Branting (1860 – 1925)."
2585,Gustav Struve,[X] died in [Y] .,Vienna,"Gustav Struve, known as Gustav von Struve until he gave up his title (11 October 1805 in Munich, Bavaria – 21 August 1870 in [MASK], Austria-Hungary), was a German surgeon, politician, lawyer and publicist, and a revolutionary during the German revolution of 1848-1849 in Baden Germany."
2588,Edward Hitchcock,[X] died in [Y] .,Massachusetts,"The Hitchcock Ichnological Cabinet is a collection of fossil footmarks assembled between 1836 and 1865 by Edward Hitchcock (1793–1864), noted American geologist, state geologist of [MASK], USA, and President of Amherst College."
2590,DJ Screw,[X] died in [Y] .,Houston,"Fat Pat), was an American rapper from [MASK] who was a member of DEA (Dead End Alliance) with his brother John ""Big Hawk"" Hawkins and DJ Screw, and Kay-K, all original members of the Screwed Up Click."
2593,Baibars,[X] died in [Y] .,Damascus,"The hotel is a restoration of a 17th-century [MASK] house and offers 8 different rooms each named after a famous historic figure of Arab or Muslim history, like Averroes and Baybars."
2597,Giuseppe Baini,[X] died in [Y] .,Rome,[citation needed] Giuseppe Baini died in May 1844 at [MASK].
2600,Claus Schenk Graf von Stauffenberg,[X] died in [Y] .,Berlin,"From 1942, however, Bismarck had been opposed to the continuation of World War II, and had made contact with other members of the German aristocracy who were working against the Nazi regime, such as the [MASK] police chief Wolf-Heinrich Graf von Helldorf, Colonel Claus Graf von Stauffenberg, and General Friedrich Olbricht with the aim of starting negotiations with the western Allies."
2603,Elisabeth Bykova,[X] died in [Y] .,Moscow,"In 1952, she tied for fourth-sixth in [MASK] (Women’s Candidates Tournament; Elisabeth Bykova won)."
2610,Kadambini Ganguly,[X] died in [Y] .,Kolkata,"In 1882, along with Kadambini Ganguly, she passed the examination of the bachelor's degree in arts from University of [MASK]."
2611,Muhammad Farid,[X] died in [Y] .,Berlin,"For the former Afghan football coach, see Mohammad Farid (coach) Mohammad Farid or Muhammad Farîd (Arabic: محمد فريد) (January 20, 1868 in Cairo – November 15, 1919 in [MASK]) was an influential Egyptian political figure of Turkish ancestry."
2614,Gabriele Santini,[X] died in [Y] .,Rome,"Gabriele Santini (20 January 1886, Perugia - 13 November 1964, [MASK]) was an Italian conductor, particularly associated with the Italian opera repertory."
2616,Charles Cottet,[X] died in [Y] .,Paris,"A famous portrait of Simon, painted by Charles Cottet in 1907, hangs in the Musée d'Orsay in [MASK]."
2620,John Tojeiro,[X] died in [Y] .,Cambridge,"John Tojeiro (3 December 1923, Estoril, Portugal – 16 March 2005, [MASK]), affectionately known as Toj, was an engineer and racing car designer whose innovations helped to revolutionise car design in the 1950s and '60s."
2622,Daniel Bomberg,[X] died in [Y] .,Venice,"Berakhot chapter II halachah 1, page 4b in Daniel Bomberg's [MASK] edition; 12b in current editions; Gittin 44b; Bava Batra 39a)."
2625,Gertrude Bell,[X] died in [Y] .,Baghdad,"The film was financed by Saddam Hussain, filmed in Iraq (mainly at the [MASK] Film Studios in Baghdad's Mansour neighbourhood and on location at the Tigris-Euphrates marshlands, Babylon and Kut) at the height of the Iran–Iraq War and starred Oliver Reed as Gerard Leachman, Marc Sinden as Captain Dawson and Helen Ryan as Gertrude Bell, with a stirring score by Ron Goodwin."
2627,Gregers Gram,[X] died in [Y] .,Oslo,"His information on the Port of [MASK] became especially important for Norwegian ship saboteurs, such as Max Manus, Gregers Gram and Roy Nielsen."
2630,Giovanni Gabrieli,[X] died in [Y] .,Venice,"His music follows Giovanni Gabrieli, especially his Sacri concentus ac symphoniae ([MASK] 1618) which includes vocal canzonas up to 12 parts, using cori spezzati."
2638,Conrad Busken Huet,[X] died in [Y] .,Paris,"Conrad Busken Huet (28 December 1826, The Hague – 1 May 1886, [MASK]) was a Dutch literary critic."
2640,Alberto Bayo,[X] died in [Y] .,Havana,Alberto Bayo y Giroud (1892 in Camagüey – 1967 in [MASK]) was a Cuban military leader of the defeated left-wing Loyalists in the Spanish Civil War.
2642,Magnus Enckell,[X] died in [Y] .,Stockholm,"Knut Magnus Enckell (Hamina, November 9, 1870 – [MASK], November 27, 1925) was a Finnish symbolist painter."
2644,Elsa the Lioness,[X] died in [Y] .,Kenya,"Born Free is a 1966 British drama film starring Virginia McKenna and Bill Travers as Joy and George Adamson, a real-life couple who raised Elsa the Lioness, an orphaned lion cub, to adulthood, and released her into the wilderness of [MASK]."
2645,Donnchad Donn,[X] died in [Y] .,Ireland,"Donnchadh Donn mac Flainn (older spelling: Donnchad Donn mac Flainn) (Duncan of the Brown Hair, son of Flann) (died 944) was High King of [MASK] and King of Mide."
2648,Johannes Hudde,[X] died in [Y] .,Amsterdam,Mayor Johannes Hudde of [MASK] in a way came up with the idea after he expanded the sea-dike after a flood in Amsterdam in 1675.
2650,Alfonso IV of Aragon,[X] died in [Y] .,Barcelona,"Alfonso IV, called the Kind (also the Gentle or the Nice, Catalan: Alfons el Benigne) (2 November 1299 – 24 January 1336) was the King of Aragon and Count of [MASK] (as Alfonso III) from 1327 to his death."
2653,Ernst Dohm,[X] died in [Y] .,Berlin,"Born in [MASK], she was the daughter of Ernst Dohm and Hedwig Dohm-Schleh, who were Jewish converts to Christianity."
2654,Donato Bramante,[X] died in [Y] .,Rome,"Donato Bramante (1444 – 11 March 1514) was an Italian architect, who introduced Renaissance architecture to Milan and the High Renaissance style to [MASK], where his plan for St."
2666,Avraham Harman,[X] died in [Y] .,Jerusalem,He is a professor of Holocaust Studies at the Avraham Harman Institute of Contemporary Jewry at the Hebrew University of [MASK].
2667,Everard Home,[X] died in [Y] .,London,"Later, the anatomist Sir Everard Home in [MASK] dismissed the measurement, declaring it must have been around 36 ft (11 m), and deemed it to be a decayed basking shark (basking sharks can take on a 'pseudo plesiosaur' appearance during decomposition)."
2668,Fabrizio Spada,[X] died in [Y] .,Rome,"Fabrizio Spada ([MASK], 17 March 1643 – Rome, 15 June 1717) was an Italian Cardinal of the Roman Catholic Church, and served as Secretary of State under Pope Innocent XII."
2672,Giulia Grisi,[X] died in [Y] .,Berlin,"Giulia Grisi (22 May 1811, Milan – 29 November 1869, [MASK]) was an Italian opera singer."
2674,Ray Roberts,[X] died in [Y] .,Denton,"Lake Ray Roberts (formally Ray Roberts Lake) is a 29,350-acre (119 km2) reservoir located 10 miles (20 km) north of [MASK], between the cities of Pilot Point, Texas and Sanger, Texas."
2676,Guercino,[X] died in [Y] .,Bologna,"Born in [MASK], Canuti first trained in that city under Guido Reni, then with Guercino."
2688,Guillermo Barreto,[X] died in [Y] .,Havana,"Durán studied at the Arnadeo Roldan Music Institute in [MASK], studying tumbao with Evaristo Aparicio, composition and conducting from German Pifferrer, and orchestration from Guillermo Barreto."
2689,Sylvia Likens,[X] died in [Y] .,Indianapolis,The film is based on the true story of the torture and murder of Sylvia Likens by [MASK] housewife Gertrude Baniszewski.
2690,Augusto Genina,[X] died in [Y] .,Rome,"Augusto Genina made the film named Tre storie proibite, based on the same tragic accident at Savoia Street that [MASK] ore 11 is about."
2691,Hans Bol,[X] died in [Y] .,Amsterdam,"Hans Bol (16 December 1534, Mechelen – 20 November 1593, [MASK]), was a Flemish painter who migrated to the Dutch Republic."
2694,Henri II de Montmorency,[X] died in [Y] .,Toulouse,"The castle survived until 1632 when the French king Louis XIII rested in the area on his way to [MASK] for the execution of the Henri II, Duke of Montmorency who had risen against Richelieu."
2695,Valdemar III of Denmark,[X] died in [Y] .,Denmark,"Valdemar III (1314–1364) was a king of [MASK] from 1326 to 1329 briefly when underage, as well as in 1325–26 and from 1330 to 1364 Duke of Schleswig as Valdemar V. He was a rival king set up against the unsuccessful Christopher II and was widely opposed by his many subjects."
2704,Francisco Franco,[X] died in [Y] .,Madrid,"The School of Naval and Industrial Engineers (also Escuela de Peritos Navales de Ferrol and Escuela Universitaria de Ingeniería Técnica Naval de Ferrol) was created in 1963 by a Ministerial Order from [MASK], in accordance with a direct initiative of General Francisco Franco."
2773,Max Littmann,[X] died in [Y] .,Munich,The design of The Old Rep was particularly influenced by Max Littmann's 1908 Künstlertheater in [MASK].
2774,Paul Brill,[X] died in [Y] .,Rome,"He began his career in his native city, Naples (1600–1613) and moved to [MASK] in 1614-1617, where he appears to have encountered and felt influenced by the successful Flemish landscape painters such as Paul Bril, Goffredo Wals (Gottfried Wals), and Adam Elsheimer."
2781,Claude Bernard,[X] died in [Y] .,Paris,"In 1980 he had a solo exhibition at Galerie Claude Bernard, [MASK]."
2789,Gamal Abdel Nasser,[X] died in [Y] .,Cairo,"In 1955, Egyptian Prime Minister Gamal Abdel Nasser moved the statue to the large Bab Al-Hadid square in [MASK] that was then renamed Ramses Square."
2799,Alexander Ralston,[X] died in [Y] .,Indianapolis,"Alexander Ralston and Elias Pym Fordham surveyed and designed the original grid pattern for the new town of [MASK], which was platted in 1821."
