,answers,original,parrot_0,parrot_1,parrot_2
756,chile,"[{'token': 'berlin', 'score': 0.17}, {'token': 'paris', 'score': 0.051}, {'token': 'vienna', 'score': 0.049}, {'token': 'rome', 'score': 0.045}, {'token': 'germany', 'score': 0.042}, {'token': 'switzerland', 'score': 0.025}, {'token': 'munich', 'score': 0.024}, {'token': 'copenhagen', 'score': 0.015}, {'token': 'hamburg', 'score': 0.015}, {'token': 'prague', 'score': 0.015}, {'token': 'london', 'score': 0.014}, {'token': 'stockholm', 'score': 0.012}, {'token': 'sweden', 'score': 0.012}, {'token': 'denmark', 'score': 0.011}, {'token': 'bonn', 'score': 0.011}]","[{'token': 'berlin', 'score': 0.16}, {'token': 'rome', 'score': 0.062}, {'token': 'germany', 'score': 0.042}, {'token': 'paris', 'score': 0.041}, {'token': 'vienna', 'score': 0.038}, {'token': 'munich', 'score': 0.025}, {'token': 'stockholm', 'score': 0.022}, {'token': 'copenhagen', 'score': 0.02}, {'token': 'amsterdam', 'score': 0.017}, {'token': 'prague', 'score': 0.016}, {'token': 'riga', 'score': 0.016}, {'token': 'london', 'score': 0.016}, {'token': 'switzerland', 'score': 0.014}, {'token': 'leipzig', 'score': 0.013}, {'token': 'moscow', 'score': 0.013}]","[{'token': 'berlin', 'score': 0.122}, {'token': 'rome', 'score': 0.057}, {'token': 'germany', 'score': 0.048}, {'token': 'paris', 'score': 0.035}, {'token': 'vienna', 'score': 0.032}, {'token': 'stockholm', 'score': 0.025}, {'token': 'copenhagen', 'score': 0.021}, {'token': 'munich', 'score': 0.02}, {'token': 'amsterdam', 'score': 0.017}, {'token': 'london', 'score': 0.017}, {'token': 'sweden', 'score': 0.016}, {'token': 'switzerland', 'score': 0.016}, {'token': 'prague', 'score': 0.016}, {'token': 'riga', 'score': 0.013}, {'token': 'helsinki', 'score': 0.012}]","[{'token': 'berlin', 'score': 0.176}, {'token': 'rome', 'score': 0.053}, {'token': 'vienna', 'score': 0.051}, {'token': 'germany', 'score': 0.041}, {'token': 'paris', 'score': 0.035}, {'token': 'munich', 'score': 0.026}, {'token': 'stockholm', 'score': 0.025}, {'token': 'copenhagen', 'score': 0.019}, {'token': 'riga', 'score': 0.016}, {'token': 'london', 'score': 0.015}, {'token': 'switzerland', 'score': 0.014}, {'token': 'prague', 'score': 0.014}, {'token': 'helsinki', 'score': 0.014}, {'token': 'amsterdam', 'score': 0.013}, {'token': 'moscow', 'score': 0.013}]"
757,france,"[{'token': 'historian', 'score': 0.446}, {'token': 'journalist', 'score': 0.094}, {'token': 'critic', 'score': 0.065}, {'token': 'writer', 'score': 0.057}, {'token': 'scholar', 'score': 0.051}, {'token': 'philosopher', 'score': 0.05}, {'token': 'sociologist', 'score': 0.038}, {'token': 'biographer', 'score': 0.025}, {'token': 'intellectual', 'score': 0.021}, {'token': 'marxist', 'score': 0.015}, {'token': 'author', 'score': 0.011}, {'token': 'columnist', 'score': 0.01}, {'token': 'academic', 'score': 0.01}, {'token': 'economist', 'score': 0.01}, {'token': 'anarchist', 'score': 0.005}]",,,
758,iran,"[{'token': 'iran', 'score': 0.995}, {'token': 'tehran', 'score': 0.002}, {'token': 'afghanistan', 'score': 0.001}, {'token': 'iranian', 'score': 0.001}, {'token': 'iraq', 'score': 0.0}, {'token': 'azerbaijan', 'score': 0.0}, {'token': 'lebanon', 'score': 0.0}, {'token': 'kerman', 'score': 0.0}, {'token': 'shah', 'score': 0.0}, {'token': 'persia', 'score': 0.0}, {'token': 'pakistan', 'score': 0.0}, {'token': 'bahrain', 'score': 0.0}, {'token': 'tajikistan', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'hezbollah', 'score': 0.0}]",,,
759,argentina,"[{'token': 'spain', 'score': 0.245}, {'token': 'argentina', 'score': 0.19}, {'token': 'brazil', 'score': 0.091}, {'token': 'mexico', 'score': 0.074}, {'token': 'fact', 'score': 0.056}, {'token': 'chile', 'score': 0.047}, {'token': 'general', 'score': 0.024}, {'token': 'colombia', 'score': 0.024}, {'token': 'uruguay', 'score': 0.014}, {'token': 'itself', 'score': 0.014}, {'token': 'reality', 'score': 0.012}, {'token': 'today', 'score': 0.012}, {'token': 'paraguay', 'score': 0.007}, {'token': 'portugal', 'score': 0.007}, {'token': 'venezuela', 'score': 0.005}]",,,
760,jamaica,"[{'token': 'australia', 'score': 0.222}, {'token': 'jamaica', 'score': 0.183}, {'token': 'kenya', 'score': 0.176}, {'token': 'canada', 'score': 0.139}, {'token': 'scotland', 'score': 0.038}, {'token': 'ireland', 'score': 0.027}, {'token': 'nigeria', 'score': 0.022}, {'token': 'zimbabwe', 'score': 0.013}, {'token': 'usa', 'score': 0.012}, {'token': 'india', 'score': 0.011}, {'token': 'ghana', 'score': 0.006}, {'token': 'barbados', 'score': 0.006}, {'token': 'england', 'score': 0.006}, {'token': 'china', 'score': 0.005}, {'token': 'wales', 'score': 0.005}]","[{'token': 'australia', 'score': 0.372}, {'token': 'canada', 'score': 0.232}, {'token': 'scotland', 'score': 0.115}, {'token': 'ireland', 'score': 0.079}, {'token': 'jamaica', 'score': 0.035}, {'token': 'kenya', 'score': 0.02}, {'token': 'usa', 'score': 0.018}, {'token': 'america', 'score': 0.008}, {'token': 'wales', 'score': 0.007}, {'token': 'france', 'score': 0.006}, {'token': 'india', 'score': 0.006}, {'token': 'sweden', 'score': 0.006}, {'token': 'argentina', 'score': 0.004}, {'token': 'england', 'score': 0.004}, {'token': 'germany', 'score': 0.004}]",,
761,sweden,"[{'token': 'sweden', 'score': 0.883}, {'token': 'denmark', 'score': 0.082}, {'token': 'norway', 'score': 0.027}, {'token': 'england', 'score': 0.001}, {'token': 'pomerania', 'score': 0.001}, {'token': 'scotland', 'score': 0.001}, {'token': 'burgundy', 'score': 0.001}, {'token': 'finland', 'score': 0.0}, {'token': 'bremen', 'score': 0.0}, {'token': 'saxony', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'eric', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}, {'token': 'lund', 'score': 0.0}, {'token': '##tland', 'score': 0.0}]",,,
762,iraq,"[{'token': 'iraq', 'score': 1.0}, {'token': 'iraqi', 'score': 0.0}, {'token': 'baghdad', 'score': 0.0}, {'token': 'mesopotamia', 'score': 0.0}, {'token': 'kuwait', 'score': 0.0}, {'token': 'lebanon', 'score': 0.0}, {'token': 'kurdistan', 'score': 0.0}, {'token': 'syria', 'score': 0.0}, {'token': 'jordan', 'score': 0.0}, {'token': 'hussein', 'score': 0.0}, {'token': 'libya', 'score': 0.0}, {'token': 'sudan', 'score': 0.0}, {'token': 'palestine', 'score': 0.0}, {'token': 'iran', 'score': 0.0}, {'token': 'yugoslavia', 'score': 0.0}]",,,
763,norway,"[{'token': 'norwegian', 'score': 0.944}, {'token': 'alpine', 'score': 0.028}, {'token': 'norway', 'score': 0.004}, {'token': 'nordic', 'score': 0.004}, {'token': 'the', 'score': 0.004}, {'token': 'swedish', 'score': 0.002}, {'token': 'polar', 'score': 0.002}, {'token': 'oslo', 'score': 0.002}, {'token': 'fellow', 'score': 0.001}, {'token': 'sprint', 'score': 0.001}, {'token': 'ski', 'score': 0.0}, {'token': 'danish', 'score': 0.0}, {'token': 'olympic', 'score': 0.0}, {'token': 'icelandic', 'score': 0.0}, {'token': 'finnish', 'score': 0.0}]",,,"[{'token': 'norwegian', 'score': 0.864}, {'token': 'alpine', 'score': 0.086}, {'token': 'the', 'score': 0.01}, {'token': 'nordic', 'score': 0.008}, {'token': 'norway', 'score': 0.004}, {'token': 'polar', 'score': 0.004}, {'token': 'swedish', 'score': 0.003}, {'token': 'fellow', 'score': 0.002}, {'token': 'oslo', 'score': 0.002}, {'token': 'sprint', 'score': 0.001}, {'token': 'ski', 'score': 0.001}, {'token': 'slalom', 'score': 0.001}, {'token': 'olympic', 'score': 0.001}, {'token': 'former', 'score': 0.0}, {'token': 'sami', 'score': 0.0}]"
764,italy,"[{'token': 'italy', 'score': 0.971}, {'token': 'emilia', 'score': 0.015}, {'token': 'tuscany', 'score': 0.008}, {'token': 'piedmont', 'score': 0.004}, {'token': 'marche', 'score': 0.0}, {'token': 'spa', 'score': 0.0}, {'token': 'bologna', 'score': 0.0}, {'token': 'georgia', 'score': 0.0}, {'token': 'fit', 'score': 0.0}, {'token': 'lombardy', 'score': 0.0}, {'token': 'mode', 'score': 0.0}, {'token': 'naples', 'score': 0.0}, {'token': 'sicily', 'score': 0.0}, {'token': 'italian', 'score': 0.0}, {'token': 'fl', 'score': 0.0}]",,,
765,england,"[{'token': 'england', 'score': 0.98}, {'token': 'britain', 'score': 0.015}, {'token': 'scotland', 'score': 0.002}, {'token': 'english', 'score': 0.001}, {'token': 'europe', 'score': 0.001}, {'token': 'stuart', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'all', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'spain', 'score': 0.0}, {'token': 'kingdom', 'score': 0.0}, {'token': 'james', 'score': 0.0}, {'token': 'both', 'score': 0.0}, {'token': 'scots', 'score': 0.0}, {'token': 'empire', 'score': 0.0}]","[{'token': 'scotland', 'score': 0.835}, {'token': 'ireland', 'score': 0.119}, {'token': 'england', 'score': 0.017}, {'token': 'france', 'score': 0.011}, {'token': 'portugal', 'score': 0.003}, {'token': 'aragon', 'score': 0.002}, {'token': 'canada', 'score': 0.001}, {'token': 'stuart', 'score': 0.001}, {'token': 'wales', 'score': 0.001}, {'token': 'scots', 'score': 0.001}, {'token': 'britain', 'score': 0.001}, {'token': 'america', 'score': 0.001}, {'token': 'georgia', 'score': 0.001}, {'token': 'norway', 'score': 0.0}, {'token': 'europe', 'score': 0.0}]",,
766,qatar,"[{'token': 'qatar', 'score': 0.517}, {'token': 'kuwait', 'score': 0.301}, {'token': 'dubai', 'score': 0.067}, {'token': 'bahrain', 'score': 0.057}, {'token': 'jordan', 'score': 0.027}, {'token': 'oman', 'score': 0.009}, {'token': 'libya', 'score': 0.004}, {'token': 'uae', 'score': 0.003}, {'token': 'iraq', 'score': 0.002}, {'token': 'malaysia', 'score': 0.001}, {'token': 'morocco', 'score': 0.001}, {'token': 'aden', 'score': 0.001}, {'token': 'sudan', 'score': 0.001}, {'token': 'yemen', 'score': 0.001}, {'token': 'mecca', 'score': 0.001}]","[{'token': '.', 'score': 0.958}, {'token': ';', 'score': 0.024}, {'token': '?', 'score': 0.011}, {'token': '|', 'score': 0.004}, {'token': 'oman', 'score': 0.0}, {'token': 'kuwait', 'score': 0.0}, {'token': 'qatar', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'dubai', 'score': 0.0}, {'token': 'yemen', 'score': 0.0}, {'token': 'bahrain', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'libya', 'score': 0.0}, {'token': 'uae', 'score': 0.0}, {'token': ""'"", 'score': 0.0}]","[{'token': '.', 'score': 0.964}, {'token': ';', 'score': 0.023}, {'token': '?', 'score': 0.004}, {'token': '|', 'score': 0.002}, {'token': 'kuwait', 'score': 0.002}, {'token': 'oman', 'score': 0.001}, {'token': 'qatar', 'score': 0.001}, {'token': 'dubai', 'score': 0.0}, {'token': 'bahrain', 'score': 0.0}, {'token': 'yemen', 'score': 0.0}, {'token': 'libya', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': 'uae', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'iraq', 'score': 0.0}]",
767,france,"[{'token': 'paris', 'score': 0.236}, {'token': 'spain', 'score': 0.202}, {'token': 'madrid', 'score': 0.103}, {'token': 'france', 'score': 0.097}, {'token': 'barcelona', 'score': 0.05}, {'token': 'mexico', 'score': 0.035}, {'token': 'toulouse', 'score': 0.014}, {'token': 'seville', 'score': 0.012}, {'token': 'rome', 'score': 0.011}, {'token': 'havana', 'score': 0.01}, {'token': 'valencia', 'score': 0.01}, {'token': 'cuba', 'score': 0.008}, {'token': 'catalonia', 'score': 0.007}, {'token': 'geneva', 'score': 0.006}, {'token': 'panama', 'score': 0.005}]","[{'token': 'paris', 'score': 0.352}, {'token': 'france', 'score': 0.281}, {'token': 'spain', 'score': 0.12}, {'token': 'madrid', 'score': 0.018}, {'token': 'toulouse', 'score': 0.013}, {'token': 'mexico', 'score': 0.012}, {'token': 'barcelona', 'score': 0.012}, {'token': 'geneva', 'score': 0.011}, {'token': 'europe', 'score': 0.009}, {'token': 'rome', 'score': 0.006}, {'token': 'italy', 'score': 0.006}, {'token': 'belgium', 'score': 0.006}, {'token': 'england', 'score': 0.005}, {'token': 'haiti', 'score': 0.005}, {'token': 'montreal', 'score': 0.005}]","[{'token': 'spain', 'score': 0.276}, {'token': 'paris', 'score': 0.156}, {'token': 'france', 'score': 0.119}, {'token': 'madrid', 'score': 0.074}, {'token': 'mexico', 'score': 0.044}, {'token': 'barcelona', 'score': 0.038}, {'token': 'cuba', 'score': 0.017}, {'token': 'havana', 'score': 0.011}, {'token': 'rome', 'score': 0.01}, {'token': 'europe', 'score': 0.008}, {'token': 'london', 'score': 0.008}, {'token': 'toulouse', 'score': 0.007}, {'token': 'seville', 'score': 0.007}, {'token': 'venezuela', 'score': 0.007}, {'token': 'belgium', 'score': 0.007}]","[{'token': 'paris', 'score': 0.321}, {'token': 'france', 'score': 0.241}, {'token': 'spain', 'score': 0.159}, {'token': 'madrid', 'score': 0.025}, {'token': 'barcelona', 'score': 0.016}, {'token': 'toulouse', 'score': 0.014}, {'token': 'mexico', 'score': 0.014}, {'token': 'geneva', 'score': 0.012}, {'token': 'europe', 'score': 0.009}, {'token': 'rome', 'score': 0.009}, {'token': 'italy', 'score': 0.008}, {'token': 'england', 'score': 0.006}, {'token': 'belgium', 'score': 0.005}, {'token': 'london', 'score': 0.005}, {'token': 'argentina', 'score': 0.004}]"
768,france,"[{'token': 'france', 'score': 0.932}, {'token': 'paris', 'score': 0.055}, {'token': 'europe', 'score': 0.004}, {'token': 'belgium', 'score': 0.002}, {'token': 'french', 'score': 0.002}, {'token': 'quebec', 'score': 0.001}, {'token': 'brussels', 'score': 0.001}, {'token': 'luxembourg', 'score': 0.0}, {'token': 'provence', 'score': 0.0}, {'token': 'montreal', 'score': 0.0}, {'token': 'brittany', 'score': 0.0}, {'token': 'england', 'score': 0.0}, {'token': 'switzerland', 'score': 0.0}, {'token': 'geneva', 'score': 0.0}, {'token': 'monaco', 'score': 0.0}]",,,
769,poland,"[{'token': 'poland', 'score': 0.995}, {'token': 'czechoslovakia', 'score': 0.001}, {'token': 'warsaw', 'score': 0.001}, {'token': 'belarus', 'score': 0.001}, {'token': 'ukraine', 'score': 0.001}, {'token': 'countries', 'score': 0.0}, {'token': 'lithuania', 'score': 0.0}, {'token': 'europe', 'score': 0.0}, {'token': 'areas', 'score': 0.0}, {'token': 'country', 'score': 0.0}, {'token': 'nations', 'score': 0.0}, {'token': 'hungary', 'score': 0.0}, {'token': 'states', 'score': 0.0}, {'token': 'romania', 'score': 0.0}, {'token': 'germany', 'score': 0.0}]","[{'token': 'poland', 'score': 0.99}, {'token': 'warsaw', 'score': 0.002}, {'token': 'ukraine', 'score': 0.001}, {'token': 'belarus', 'score': 0.001}, {'token': 'czechoslovakia', 'score': 0.001}, {'token': 'areas', 'score': 0.001}, {'token': 'country', 'score': 0.001}, {'token': 'countries', 'score': 0.0}, {'token': 'lithuania', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'poles', 'score': 0.0}, {'token': 'krakow', 'score': 0.0}, {'token': 'europe', 'score': 0.0}, {'token': 'wrocław', 'score': 0.0}, {'token': 'poznan', 'score': 0.0}]","[{'token': 'poland', 'score': 0.94}, {'token': 'country', 'score': 0.03}, {'token': 'czechoslovakia', 'score': 0.007}, {'token': 'ukraine', 'score': 0.005}, {'token': 'warsaw', 'score': 0.004}, {'token': 'belarus', 'score': 0.002}, {'token': 'countries', 'score': 0.001}, {'token': 'lithuania', 'score': 0.001}, {'token': 'nation', 'score': 0.001}, {'token': 'polish', 'score': 0.0}, {'token': 'areas', 'score': 0.0}, {'token': 'state', 'score': 0.0}, {'token': 'poles', 'score': 0.0}, {'token': 'underground', 'score': 0.0}, {'token': 'nations', 'score': 0.0}]",
770,senegal,"[{'token': 'senegal', 'score': 0.543}, {'token': 'guinea', 'score': 0.183}, {'token': 'mali', 'score': 0.147}, {'token': 'ghana', 'score': 0.029}, {'token': 'sudan', 'score': 0.025}, {'token': 'niger', 'score': 0.014}, {'token': 'chad', 'score': 0.012}, {'token': 'africa', 'score': 0.011}, {'token': 'nigeria', 'score': 0.006}, {'token': 'ethiopia', 'score': 0.006}, {'token': 'togo', 'score': 0.004}, {'token': 'liberia', 'score': 0.004}, {'token': 'gambia', 'score': 0.004}, {'token': 'france', 'score': 0.003}, {'token': 'gabon', 'score': 0.001}]",,,
771,italy,"[{'token': 'italy', 'score': 0.983}, {'token': 'switzerland', 'score': 0.004}, {'token': 'france', 'score': 0.002}, {'token': 'malta', 'score': 0.001}, {'token': 'georgia', 'score': 0.001}, {'token': 'spain', 'score': 0.001}, {'token': 'ireland', 'score': 0.001}, {'token': 'monaco', 'score': 0.001}, {'token': 'albania', 'score': 0.001}, {'token': 'slovenia', 'score': 0.0}, {'token': 'sardinia', 'score': 0.0}, {'token': 'moldova', 'score': 0.0}, {'token': 'italia', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'cyprus', 'score': 0.0}]",,,
772,slovenia,"[{'token': 'slovenian', 'score': 0.4}, {'token': 'croatian', 'score': 0.338}, {'token': 'serbian', 'score': 0.132}, {'token': 'yugoslav', 'score': 0.079}, {'token': 'slovene', 'score': 0.016}, {'token': 'serb', 'score': 0.005}, {'token': 'slovenia', 'score': 0.005}, {'token': 'bosnian', 'score': 0.004}, {'token': 'montenegrin', 'score': 0.004}, {'token': 'macedonian', 'score': 0.004}, {'token': 'slovak', 'score': 0.003}, {'token': 'czech', 'score': 0.002}, {'token': 'polish', 'score': 0.001}, {'token': 'serbia', 'score': 0.001}, {'token': 'croatia', 'score': 0.001}]",,,
773,indonesia,"[{'token': 'indonesian', 'score': 1.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'indian', 'score': 0.0}, {'token': 'ethiopian', 'score': 0.0}, {'token': 'australian', 'score': 0.0}, {'token': 'iranian', 'score': 0.0}, {'token': 'international', 'score': 0.0}, {'token': 'albanian', 'score': 0.0}, {'token': 'egyptian', 'score': 0.0}, {'token': 'association', 'score': 0.0}, {'token': 'afghan', 'score': 0.0}, {'token': 'iraqi', 'score': 0.0}, {'token': 'malaysian', 'score': 0.0}, {'token': 'israeli', 'score': 0.0}, {'token': 'indigenous', 'score': 0.0}]",,,
774,lithuania,"[{'token': 'lithuania', 'score': 0.999}, {'token': 'lithuanian', 'score': 0.0}, {'token': 'latvia', 'score': 0.0}, {'token': 'vilnius', 'score': 0.0}, {'token': 'poland', 'score': 0.0}, {'token': 'greece', 'score': 0.0}, {'token': 'belarus', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'ussr', 'score': 0.0}, {'token': 'ukraine', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'romania', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'hungary', 'score': 0.0}, {'token': 'czechoslovakia', 'score': 0.0}]",,,
775,jamaica,"[{'token': 'jamaica', 'score': 0.994}, {'token': 'jamaican', 'score': 0.004}, {'token': 'grenada', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'reggae', 'score': 0.0}, {'token': 'barbados', 'score': 0.0}, {'token': 'suriname', 'score': 0.0}, {'token': 'haiti', 'score': 0.0}, {'token': 'belize', 'score': 0.0}, {'token': 'nicaragua', 'score': 0.0}, {'token': 'guyana', 'score': 0.0}, {'token': 'honduras', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': 'labour', 'score': 0.0}, {'token': 'britain', 'score': 0.0}]",,,
776,india,"[{'token': 'india', 'score': 0.945}, {'token': 'odisha', 'score': 0.006}, {'token': 'gujarat', 'score': 0.006}, {'token': 'maharashtra', 'score': 0.006}, {'token': 'punjab', 'score': 0.004}, {'token': 'rajasthan', 'score': 0.003}, {'token': 'kerala', 'score': 0.003}, {'token': 'karnataka', 'score': 0.002}, {'token': 'goa', 'score': 0.002}, {'token': 'pakistan', 'score': 0.002}, {'token': 'nepal', 'score': 0.002}, {'token': 'kolkata', 'score': 0.002}, {'token': 'bangladesh', 'score': 0.002}, {'token': 'mumbai', 'score': 0.002}, {'token': 'bengal', 'score': 0.001}]",,,
777,nigeria,"[{'token': 'nigerian', 'score': 0.69}, {'token': 'ghanaian', 'score': 0.075}, {'token': 'kenyan', 'score': 0.042}, {'token': 'british', 'score': 0.027}, {'token': 'american', 'score': 0.019}, {'token': 'the', 'score': 0.013}, {'token': 'australian', 'score': 0.009}, {'token': 'african', 'score': 0.006}, {'token': 'fellow', 'score': 0.006}, {'token': 'english', 'score': 0.006}, {'token': 'veteran', 'score': 0.006}, {'token': 'canadian', 'score': 0.006}, {'token': 'popular', 'score': 0.005}, {'token': 'renowned', 'score': 0.004}, {'token': 'international', 'score': 0.004}]",,,
778,spain,"[{'token': 'spain', 'score': 0.433}, {'token': 'madrid', 'score': 0.34}, {'token': 'paris', 'score': 0.058}, {'token': 'mexico', 'score': 0.032}, {'token': 'barcelona', 'score': 0.011}, {'token': 'cuba', 'score': 0.009}, {'token': 'london', 'score': 0.008}, {'token': 'it', 'score': 0.007}, {'token': 'seville', 'score': 0.004}, {'token': 'europe', 'score': 0.004}, {'token': 'france', 'score': 0.003}, {'token': 'painting', 'score': 0.003}, {'token': 'brazil', 'score': 0.003}, {'token': 'peru', 'score': 0.002}, {'token': 'portugal', 'score': 0.002}]","[{'token': 'spain', 'score': 0.728}, {'token': 'madrid', 'score': 0.212}, {'token': 'barcelona', 'score': 0.009}, {'token': 'mexico', 'score': 0.008}, {'token': 'paris', 'score': 0.006}, {'token': 'cuba', 'score': 0.005}, {'token': 'seville', 'score': 0.003}, {'token': 'london', 'score': 0.002}, {'token': 'europe', 'score': 0.002}, {'token': 'valencia', 'score': 0.001}, {'token': 'peru', 'score': 0.001}, {'token': 'brazil', 'score': 0.001}, {'token': 'portugal', 'score': 0.001}, {'token': 'argentina', 'score': 0.001}, {'token': 'catalonia', 'score': 0.001}]","[{'token': 'spain', 'score': 0.404}, {'token': 'madrid', 'score': 0.401}, {'token': 'paris', 'score': 0.033}, {'token': 'mexico', 'score': 0.02}, {'token': 'barcelona', 'score': 0.015}, {'token': 'cuba', 'score': 0.015}, {'token': 'seville', 'score': 0.012}, {'token': 'london', 'score': 0.007}, {'token': 'it', 'score': 0.004}, {'token': 'peru', 'score': 0.004}, {'token': 'malaga', 'score': 0.003}, {'token': 'brazil', 'score': 0.002}, {'token': 'valencia', 'score': 0.002}, {'token': 'europe', 'score': 0.002}, {'token': 'cadiz', 'score': 0.002}]",
