,answers,original,parrot_0,parrot_1,parrot_2
539,kaufman,"[{'token': 'texas', 'score': 0.8}, {'token': 'dallas', 'score': 0.118}, {'token': 'houston', 'score': 0.071}, {'token': 'austin', 'score': 0.002}, {'token': 'california', 'score': 0.001}, {'token': 'oklahoma', 'score': 0.001}, {'token': 'tennessee', 'score': 0.001}, {'token': 'arlington', 'score': 0.0}, {'token': 'minnesota', 'score': 0.0}, {'token': 'colorado', 'score': 0.0}, {'token': 'florida', 'score': 0.0}, {'token': 'galveston', 'score': 0.0}, {'token': 'georgia', 'score': 0.0}, {'token': 'denton', 'score': 0.0}, {'token': 'washington', 'score': 0.0}]","[{'token': 'kaufman', 'score': 0.537}, {'token': 'harris', 'score': 0.072}, {'token': 'dallas', 'score': 0.028}, {'token': 'henderson', 'score': 0.024}, {'token': 'webb', 'score': 0.023}, {'token': 'parker', 'score': 0.016}, {'token': 'williamson', 'score': 0.013}, {'token': 'cooke', 'score': 0.013}, {'token': 'bowie', 'score': 0.009}, {'token': 'denton', 'score': 0.008}, {'token': 'houston', 'score': 0.007}, {'token': 'dawson', 'score': 0.007}, {'token': 'cochran', 'score': 0.007}, {'token': 'craig', 'score': 0.006}, {'token': 'montgomery', 'score': 0.006}]","[{'token': 'kaufman', 'score': 0.512}, {'token': 'harris', 'score': 0.084}, {'token': 'dallas', 'score': 0.028}, {'token': 'webb', 'score': 0.024}, {'token': 'henderson', 'score': 0.023}, {'token': 'williamson', 'score': 0.016}, {'token': 'parker', 'score': 0.013}, {'token': 'denton', 'score': 0.012}, {'token': 'cooke', 'score': 0.011}, {'token': 'bowie', 'score': 0.009}, {'token': 'collin', 'score': 0.008}, {'token': 'jefferson', 'score': 0.007}, {'token': 'cochran', 'score': 0.006}, {'token': 'montgomery', 'score': 0.006}, {'token': 'houston', 'score': 0.006}]","[{'token': 'kaufman', 'score': 0.613}, {'token': 'harris', 'score': 0.075}, {'token': 'dallas', 'score': 0.021}, {'token': 'webb', 'score': 0.016}, {'token': 'henderson', 'score': 0.014}, {'token': 'cooke', 'score': 0.012}, {'token': 'williamson', 'score': 0.01}, {'token': 'parker', 'score': 0.009}, {'token': 'bowie', 'score': 0.008}, {'token': 'denton', 'score': 0.007}, {'token': 'cochran', 'score': 0.005}, {'token': 'houston', 'score': 0.005}, {'token': 'craig', 'score': 0.005}, {'token': 'jefferson', 'score': 0.004}, {'token': 'dawson', 'score': 0.004}]"
540,manchester,"[{'token': 'manchester', 'score': 0.978}, {'token': 'london', 'score': 0.009}, {'token': 'liverpool', 'score': 0.005}, {'token': 'lancashire', 'score': 0.002}, {'token': 'england', 'score': 0.002}, {'token': 'britain', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'cheshire', 'score': 0.001}, {'token': 'it', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'leeds', 'score': 0.0}, {'token': 'wales', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'yorkshire', 'score': 0.0}, {'token': 'salford', 'score': 0.0}]","[{'token': 'manchester', 'score': 0.972}, {'token': 'london', 'score': 0.012}, {'token': 'liverpool', 'score': 0.005}, {'token': 'lancashire', 'score': 0.002}, {'token': 'england', 'score': 0.002}, {'token': 'glasgow', 'score': 0.001}, {'token': 'britain', 'score': 0.001}, {'token': 'it', 'score': 0.001}, {'token': 'cheshire', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'leeds', 'score': 0.0}, {'token': 'wales', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'salford', 'score': 0.0}, {'token': 'cities', 'score': 0.0}]","[{'token': 'manchester', 'score': 0.958}, {'token': 'london', 'score': 0.015}, {'token': 'liverpool', 'score': 0.008}, {'token': 'england', 'score': 0.004}, {'token': 'lancashire', 'score': 0.004}, {'token': 'britain', 'score': 0.002}, {'token': 'it', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'cheshire', 'score': 0.001}, {'token': 'scotland', 'score': 0.001}, {'token': 'ireland', 'score': 0.0}, {'token': 'wales', 'score': 0.0}, {'token': 'leeds', 'score': 0.0}, {'token': 'europe', 'score': 0.0}, {'token': 'yorkshire', 'score': 0.0}]","[{'token': 'manchester', 'score': 0.976}, {'token': 'london', 'score': 0.01}, {'token': 'liverpool', 'score': 0.005}, {'token': 'lancashire', 'score': 0.002}, {'token': 'england', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'it', 'score': 0.001}, {'token': 'britain', 'score': 0.001}, {'token': 'cheshire', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'leeds', 'score': 0.0}, {'token': 'salford', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'wales', 'score': 0.0}, {'token': 'blackpool', 'score': 0.0}]"
541,geneva,"[{'token': 'geneva', 'score': 0.652}, {'token': 'est', 'score': 0.033}, {'token': 'paris', 'score': 0.019}, {'token': 'lake', 'score': 0.018}, {'token': 'city', 'score': 0.017}, {'token': 'switzerland', 'score': 0.015}, {'token': 'val', 'score': 0.015}, {'token': 'europe', 'score': 0.013}, {'token': 'lausanne', 'score': 0.012}, {'token': 'bern', 'score': 0.01}, {'token': 'canton', 'score': 0.009}, {'token': 'valley', 'score': 0.009}, {'token': 'ville', 'score': 0.008}, {'token': 'village', 'score': 0.008}, {'token': 'zurich', 'score': 0.005}]",,,
542,gladstone,"[{'token': 'brisbane', 'score': 0.595}, {'token': 'gladstone', 'score': 0.297}, {'token': 'queensland', 'score': 0.104}, {'token': 'sydney', 'score': 0.001}, {'token': 'townsville', 'score': 0.001}, {'token': 'adelaide', 'score': 0.001}, {'token': 'ipswich', 'score': 0.0}, {'token': 'melbourne', 'score': 0.0}, {'token': 'mackay', 'score': 0.0}, {'token': 'cairns', 'score': 0.0}, {'token': 'perth', 'score': 0.0}, {'token': 'victoria', 'score': 0.0}, {'token': 'liverpool', 'score': 0.0}, {'token': 'aberdeen', 'score': 0.0}, {'token': 'canberra', 'score': 0.0}]","[{'token': 'gladstone', 'score': 0.233}, {'token': 'isaac', 'score': 0.144}, {'token': 'central', 'score': 0.056}, {'token': 'wellington', 'score': 0.04}, {'token': 'mackay', 'score': 0.031}, {'token': 'peel', 'score': 0.031}, {'token': 'abs', 'score': 0.021}, {'token': 'cairns', 'score': 0.02}, {'token': 'southern', 'score': 0.019}, {'token': 'somerset', 'score': 0.019}, {'token': 'wakefield', 'score': 0.014}, {'token': 'logan', 'score': 0.013}, {'token': 'macarthur', 'score': 0.013}, {'token': 'peninsula', 'score': 0.012}, {'token': 'sunshine', 'score': 0.011}]","[{'token': 'gladstone', 'score': 0.427}, {'token': 'isaac', 'score': 0.098}, {'token': 'central', 'score': 0.043}, {'token': 'wellington', 'score': 0.024}, {'token': 'mackay', 'score': 0.023}, {'token': 'abs', 'score': 0.021}, {'token': 'peel', 'score': 0.02}, {'token': 'somerset', 'score': 0.019}, {'token': 'cairns', 'score': 0.017}, {'token': 'logan', 'score': 0.014}, {'token': 'southern', 'score': 0.013}, {'token': 'niagara', 'score': 0.012}, {'token': 'peninsula', 'score': 0.01}, {'token': 'wakefield', 'score': 0.01}, {'token': 'macarthur', 'score': 0.008}]",
543,beijing,"[{'token': 'beijing', 'score': 0.903}, {'token': 'taipei', 'score': 0.042}, {'token': 'nanjing', 'score': 0.031}, {'token': 'shanghai', 'score': 0.012}, {'token': 'guangzhou', 'score': 0.002}, {'token': 'macau', 'score': 0.002}, {'token': 'peking', 'score': 0.002}, {'token': 'hanoi', 'score': 0.001}, {'token': 'tianjin', 'score': 0.001}, {'token': 'shenzhen', 'score': 0.001}, {'token': 'seoul', 'score': 0.001}, {'token': 'taiwan', 'score': 0.0}, {'token': '##rbin', 'score': 0.0}, {'token': 'bangkok', 'score': 0.0}, {'token': '##zhou', 'score': 0.0}]","[{'token': '.', 'score': 0.797}, {'token': ';', 'score': 0.141}, {'token': '?', 'score': 0.038}, {'token': 'beijing', 'score': 0.005}, {'token': 'shanghai', 'score': 0.003}, {'token': 'china', 'score': 0.001}, {'token': '|', 'score': 0.001}, {'token': 'taipei', 'score': 0.001}, {'token': ':', 'score': 0.001}, {'token': '[unk]', 'score': 0.001}, {'token': 'bangkok', 'score': 0.001}, {'token': '!', 'score': 0.001}, {'token': 'seoul', 'score': 0.001}, {'token': '...', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}]","[{'token': '.', 'score': 0.992}, {'token': ';', 'score': 0.008}, {'token': '!', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ')', 'score': 0.0}, {'token': 'and', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': '．', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': 'as', 'score': 0.0}]","[{'token': '.', 'score': 0.993}, {'token': ';', 'score': 0.007}, {'token': '!', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': ')', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'and', 'score': 0.0}, {'token': 'as', 'score': 0.0}, {'token': '##¦', 'score': 0.0}, {'token': '．', 'score': 0.0}]"
544,lahore,"[{'token': 'lahore', 'score': 0.997}, {'token': 'islamabad', 'score': 0.002}, {'token': 'karachi', 'score': 0.001}, {'token': 'peshawar', 'score': 0.0}, {'token': '##tock', 'score': 0.0}, {'token': 'punjab', 'score': 0.0}, {'token': 'hyderabad', 'score': 0.0}, {'token': 'punjabi', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'pretoria', 'score': 0.0}, {'token': 'delhi', 'score': 0.0}, {'token': 'ottawa', 'score': 0.0}, {'token': 'nairobi', 'score': 0.0}, {'token': 'wah', 'score': 0.0}, {'token': 'regina', 'score': 0.0}]",,,
545,memphis,"[{'token': 'later', 'score': 0.261}, {'token': 'late', 'score': 0.167}, {'token': 'early', 'score': 0.11}, {'token': 'succeeding', 'score': 0.088}, {'token': 'subsequent', 'score': 0.068}, {'token': 'earlier', 'score': 0.055}, {'token': 'preceding', 'score': 0.014}, {'token': 'following', 'score': 0.012}, {'token': 'egyptian', 'score': 0.009}, {'token': 'successive', 'score': 0.009}, {'token': 'various', 'score': 0.007}, {'token': 'emerging', 'score': 0.006}, {'token': 'middle', 'score': 0.005}, {'token': 'ensuing', 'score': 0.004}, {'token': 'older', 'score': 0.004}]","[{'token': '.', 'score': 0.882}, {'token': '?', 'score': 0.057}, {'token': ';', 'score': 0.033}, {'token': 'memphis', 'score': 0.019}, {'token': '|', 'score': 0.005}, {'token': '[unk]', 'score': 0.001}, {'token': 'egypt', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'alexandria', 'score': 0.0}, {'token': 'cairo', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': '""', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'min', 'score': 0.0}]","[{'token': '.', 'score': 0.945}, {'token': ';', 'score': 0.029}, {'token': '?', 'score': 0.018}, {'token': 'memphis', 'score': 0.003}, {'token': '|', 'score': 0.003}, {'token': '[unk]', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'egypt', 'score': 0.0}, {'token': 'alexandria', 'score': 0.0}, {'token': '""', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': 'cairo', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': ',', 'score': 0.0}]",
546,lviv,"[{'token': 'brody', 'score': 0.503}, {'token': 'lviv', 'score': 0.35}, {'token': 'galicia', 'score': 0.059}, {'token': 'kiev', 'score': 0.016}, {'token': 'krakow', 'score': 0.011}, {'token': 'odessa', 'score': 0.01}, {'token': 'bratislava', 'score': 0.008}, {'token': 'lublin', 'score': 0.005}, {'token': 'budapest', 'score': 0.004}, {'token': 'brest', 'score': 0.004}, {'token': 'vienna', 'score': 0.003}, {'token': 'pest', 'score': 0.002}, {'token': 'warsaw', 'score': 0.001}, {'token': 'bender', 'score': 0.001}, {'token': 'auschwitz', 'score': 0.001}]",,,
547,hamilton,"[{'token': 'bermuda', 'score': 0.902}, {'token': 'hamilton', 'score': 0.013}, {'token': 'kingston', 'score': 0.01}, {'token': 'grenada', 'score': 0.006}, {'token': 'barbados', 'score': 0.006}, {'token': 'england', 'score': 0.006}, {'token': 'antigua', 'score': 0.005}, {'token': 'london', 'score': 0.005}, {'token': 'jamaica', 'score': 0.004}, {'token': 'southampton', 'score': 0.002}, {'token': 'trinidad', 'score': 0.002}, {'token': 'nassau', 'score': 0.002}, {'token': 'malta', 'score': 0.002}, {'token': 'pembroke', 'score': 0.001}, {'token': 'britain', 'score': 0.001}]",,,
548,armagh,"[{'token': 'armagh', 'score': 0.778}, {'token': 'derry', 'score': 0.083}, {'token': 'city', 'score': 0.07}, {'token': 'mid', 'score': 0.013}, {'token': 'belfast', 'score': 0.011}, {'token': 'county', 'score': 0.005}, {'token': 'town', 'score': 0.004}, {'token': 'urban', 'score': 0.004}, {'token': 'rural', 'score': 0.002}, {'token': 'central', 'score': 0.002}, {'token': 'metropolitan', 'score': 0.001}, {'token': 'antrim', 'score': 0.001}, {'token': 'ring', 'score': 0.001}, {'token': 'inner', 'score': 0.001}, {'token': 'swords', 'score': 0.001}]",,,
549,toulouse,"[{'token': 'toulouse', 'score': 0.625}, {'token': 'paris', 'score': 0.268}, {'token': 'lyon', 'score': 0.049}, {'token': 'bordeaux', 'score': 0.031}, {'token': 'montpellier', 'score': 0.017}, {'token': 'geneva', 'score': 0.002}, {'token': 'nice', 'score': 0.002}, {'token': 'macon', 'score': 0.001}, {'token': 'marseille', 'score': 0.001}, {'token': 'barcelona', 'score': 0.0}, {'token': 'versailles', 'score': 0.0}, {'token': 'pau', 'score': 0.0}, {'token': 'nantes', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'turin', 'score': 0.0}]",,,
550,cairo,"[{'token': 'cairo', 'score': 0.436}, {'token': 'damascus', 'score': 0.262}, {'token': 'syria', 'score': 0.065}, {'token': 'egypt', 'score': 0.05}, {'token': 'baghdad', 'score': 0.034}, {'token': 'alexandria', 'score': 0.033}, {'token': 'paris', 'score': 0.023}, {'token': 'amman', 'score': 0.015}, {'token': 'beirut', 'score': 0.008}, {'token': 'jerusalem', 'score': 0.006}, {'token': 'london', 'score': 0.005}, {'token': 'washington', 'score': 0.005}, {'token': 'lebanon', 'score': 0.005}, {'token': 'rome', 'score': 0.003}, {'token': 'geneva', 'score': 0.003}]","[{'token': 'cairo', 'score': 0.442}, {'token': 'egypt', 'score': 0.13}, {'token': 'syria', 'score': 0.118}, {'token': 'damascus', 'score': 0.114}, {'token': 'paris', 'score': 0.033}, {'token': 'baghdad', 'score': 0.018}, {'token': 'london', 'score': 0.014}, {'token': 'alexandria', 'score': 0.013}, {'token': 'washington', 'score': 0.006}, {'token': 'jerusalem', 'score': 0.004}, {'token': 'amman', 'score': 0.004}, {'token': 'ottawa', 'score': 0.003}, {'token': 'rome', 'score': 0.003}, {'token': 'iraq', 'score': 0.003}, {'token': 'exile', 'score': 0.003}]","[{'token': 'syria', 'score': 0.279}, {'token': 'damascus', 'score': 0.199}, {'token': 'paris', 'score': 0.099}, {'token': 'baghdad', 'score': 0.089}, {'token': 'cairo', 'score': 0.06}, {'token': 'egypt', 'score': 0.025}, {'token': 'iraq', 'score': 0.02}, {'token': 'london', 'score': 0.018}, {'token': 'france', 'score': 0.013}, {'token': 'washington', 'score': 0.012}, {'token': 'jerusalem', 'score': 0.008}, {'token': 'amman', 'score': 0.008}, {'token': 'rome', 'score': 0.007}, {'token': 'lebanon', 'score': 0.007}, {'token': 'jordan', 'score': 0.006}]","[{'token': 'paris', 'score': 0.108}, {'token': 'cairo', 'score': 0.09}, {'token': 'baghdad', 'score': 0.077}, {'token': 'syria', 'score': 0.073}, {'token': 'damascus', 'score': 0.072}, {'token': '1958', 'score': 0.03}, {'token': 'london', 'score': 0.03}, {'token': '1954', 'score': 0.029}, {'token': 'amman', 'score': 0.021}, {'token': 'washington', 'score': 0.021}, {'token': '1947', 'score': 0.021}, {'token': 'egypt', 'score': 0.02}, {'token': '1953', 'score': 0.018}, {'token': '1955', 'score': 0.017}, {'token': '1946', 'score': 0.017}]"
551,hereford,"[{'token': 'hereford', 'score': 0.999}, {'token': 'oxford', 'score': 0.0}, {'token': 'shropshire', 'score': 0.0}, {'token': 'gloucestershire', 'score': 0.0}, {'token': 'birmingham', 'score': 0.0}, {'token': 'benson', 'score': 0.0}, {'token': 'cheltenham', 'score': 0.0}, {'token': 'warwickshire', 'score': 0.0}, {'token': 'somerset', 'score': 0.0}, {'token': 'gloucester', 'score': 0.0}, {'token': 'shrewsbury', 'score': 0.0}, {'token': 'warwick', 'score': 0.0}, {'token': 'avalon', 'score': 0.0}, {'token': 'coventry', 'score': 0.0}, {'token': 'oxfordshire', 'score': 0.0}]","[{'token': '.', 'score': 0.964}, {'token': ';', 'score': 0.017}, {'token': 'worcester', 'score': 0.008}, {'token': 'gloucester', 'score': 0.004}, {'token': 'beyond', 'score': 0.002}, {'token': ':', 'score': 0.001}, {'token': 'hereford', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': 'wales', 'score': 0.0}, {'token': 'gloucestershire', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'warwick', 'score': 0.0}, {'token': 'montgomery', 'score': 0.0}, {'token': 'within', 'score': 0.0}, {'token': 'with', 'score': 0.0}]","[{'token': '.', 'score': 0.968}, {'token': ';', 'score': 0.023}, {'token': 'worcester', 'score': 0.003}, {'token': 'gloucester', 'score': 0.003}, {'token': 'beyond', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'hereford', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': '##erton', 'score': 0.0}, {'token': 'within', 'score': 0.0}, {'token': 'gloucestershire', 'score': 0.0}, {'token': 'with', 'score': 0.0}, {'token': 'wales', 'score': 0.0}]",
552,kolkata,"[{'token': 'calcutta', 'score': 0.62}, {'token': 'kolkata', 'score': 0.192}, {'token': 'delhi', 'score': 0.091}, {'token': 'agra', 'score': 0.022}, {'token': 'patna', 'score': 0.02}, {'token': 'lucknow', 'score': 0.02}, {'token': 'it', 'score': 0.013}, {'token': 'bombay', 'score': 0.004}, {'token': 'dhaka', 'score': 0.002}, {'token': 'mumbai', 'score': 0.002}, {'token': 'lahore', 'score': 0.002}, {'token': 'jaipur', 'score': 0.001}, {'token': 'ahmedabad', 'score': 0.001}, {'token': 'kota', 'score': 0.001}, {'token': 'madras', 'score': 0.001}]","[{'token': '.', 'score': 0.995}, {'token': ';', 'score': 0.005}, {'token': '!', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': 'york', 'score': 0.0}, {'token': 'delhi', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'location', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'calcutta', 'score': 0.0}, {'token': 'bengal', 'score': 0.0}, {'token': 'zealand', 'score': 0.0}, {'token': 'kolkata', 'score': 0.0}]","[{'token': 'calcutta', 'score': 0.598}, {'token': 'kolkata', 'score': 0.169}, {'token': 'it', 'score': 0.13}, {'token': 'patna', 'score': 0.025}, {'token': 'delhi', 'score': 0.015}, {'token': 'dhaka', 'score': 0.01}, {'token': 'lucknow', 'score': 0.008}, {'token': 'pune', 'score': 0.005}, {'token': 'kota', 'score': 0.004}, {'token': 'madras', 'score': 0.004}, {'token': 'bombay', 'score': 0.004}, {'token': 'lahore', 'score': 0.003}, {'token': 'agra', 'score': 0.002}, {'token': 'bangalore', 'score': 0.002}, {'token': 'mumbai', 'score': 0.002}]","[{'token': '.', 'score': 0.997}, {'token': ';', 'score': 0.003}, {'token': '!', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'york', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'delhi', 'score': 0.0}, {'token': 'location', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': '॥', 'score': 0.0}]"
553,bordeaux,"[{'token': 'bordeaux', 'score': 0.966}, {'token': 'dunkirk', 'score': 0.006}, {'token': 'nice', 'score': 0.004}, {'token': 'port', 'score': 0.003}, {'token': 'bone', 'score': 0.002}, {'token': 'leith', 'score': 0.001}, {'token': 'lot', 'score': 0.001}, {'token': 'toulouse', 'score': 0.001}, {'token': 'brest', 'score': 0.001}, {'token': 'barcelona', 'score': 0.001}, {'token': 'marseille', 'score': 0.001}, {'token': 'toulon', 'score': 0.001}, {'token': 'bourbon', 'score': 0.001}, {'token': 'charleston', 'score': 0.0}, {'token': 'basque', 'score': 0.0}]",,,"[{'token': 'the', 'score': 0.116}, {'token': 'club', 'score': 0.055}, {'token': '-', 'score': 0.026}, {'token': 'la', 'score': 0.02}, {'token': 'le', 'score': 0.017}, {'token': 'see', 'score': 0.016}, {'token': 'office', 'score': 0.015}, {'token': 'port', 'score': 0.011}, {'token': '1', 'score': 0.01}, {'token': 'sport', 'score': 0.01}, {'token': 'cn', 'score': 0.009}, {'token': 'company', 'score': 0.009}, {'token': 'class', 'score': 0.008}, {'token': 'lo', 'score': 0.008}, {'token': '.', 'score': 0.008}]"
