,answers,original,parrot_0,parrot_1,parrot_2
708,philadelphia,"[{'token': 'chicago', 'score': 0.535}, {'token': 'america', 'score': 0.08}, {'token': 'london', 'score': 0.053}, {'token': 'california', 'score': 0.039}, {'token': 'philadelphia', 'score': 0.03}, {'token': 'england', 'score': 0.029}, {'token': 'gypsy', 'score': 0.018}, {'token': 'france', 'score': 0.016}, {'token': 'britain', 'score': 0.015}, {'token': 'mgm', 'score': 0.011}, {'token': 'germany', 'score': 0.009}, {'token': 'newport', 'score': 0.009}, {'token': 'boston', 'score': 0.007}, {'token': 'europe', 'score': 0.007}, {'token': 'detroit', 'score': 0.005}]","[{'token': 'america', 'score': 0.345}, {'token': 'market', 'score': 0.033}, {'token': 'us', 'score': 0.031}, {'token': 'music', 'score': 0.03}, {'token': 'japan', 'score': 0.028}, {'token': 'europe', 'score': 0.025}, {'token': 'popularity', 'score': 0.025}, {'token': 'light', 'score': 0.024}, {'token': 'audiences', 'score': 0.024}, {'token': 'britain', 'score': 0.023}, {'token': 'them', 'score': 0.021}, {'token': 'california', 'score': 0.019}, {'token': 'prominence', 'score': 0.018}, {'token': 'attention', 'score': 0.014}, {'token': 'musicians', 'score': 0.014}]","[{'token': 'america', 'score': 0.501}, {'token': 'us', 'score': 0.027}, {'token': 'light', 'score': 0.025}, {'token': 'prominence', 'score': 0.024}, {'token': 'music', 'score': 0.021}, {'token': 'popularity', 'score': 0.02}, {'token': 'audiences', 'score': 0.018}, {'token': 'them', 'score': 0.018}, {'token': 'attention', 'score': 0.017}, {'token': 'market', 'score': 0.016}, {'token': 'europe', 'score': 0.015}, {'token': 'britain', 'score': 0.015}, {'token': 'life', 'score': 0.014}, {'token': 'japan', 'score': 0.012}, {'token': 'jazz', 'score': 0.011}]","[{'token': 'america', 'score': 0.582}, {'token': 'prominence', 'score': 0.071}, {'token': 'popularity', 'score': 0.032}, {'token': 'light', 'score': 0.028}, {'token': 'attention', 'score': 0.023}, {'token': 'market', 'score': 0.016}, {'token': 'music', 'score': 0.013}, {'token': 'audiences', 'score': 0.013}, {'token': 'life', 'score': 0.012}, {'token': 'jazz', 'score': 0.011}, {'token': 'notice', 'score': 0.01}, {'token': 'us', 'score': 0.01}, {'token': 'consciousness', 'score': 0.01}, {'token': 'california', 'score': 0.008}, {'token': 'philadelphia', 'score': 0.007}]"
709,bree,"[{'token': 'brussels', 'score': 0.46}, {'token': 'liege', 'score': 0.205}, {'token': 'antwerp', 'score': 0.128}, {'token': 'mons', 'score': 0.092}, {'token': 'ghent', 'score': 0.071}, {'token': 'belgium', 'score': 0.014}, {'token': 'lille', 'score': 0.004}, {'token': 'luxembourg', 'score': 0.002}, {'token': 'flanders', 'score': 0.001}, {'token': 'aachen', 'score': 0.001}, {'token': 'paris', 'score': 0.001}, {'token': 'waterloo', 'score': 0.001}, {'token': 'albert', 'score': 0.001}, {'token': 'halle', 'score': 0.001}, {'token': 'essen', 'score': 0.001}]",,,
710,colombo,"[{'token': 'colombo', 'score': 1.0}, {'token': 'ceylon', 'score': 0.0}, {'token': 'dudley', 'score': 0.0}, {'token': 'lanka', 'score': 0.0}, {'token': 'sri', 'score': 0.0}, {'token': 'richmond', 'score': 0.0}, {'token': 'melbourne', 'score': 0.0}, {'token': 'bath', 'score': 0.0}, {'token': 'lankan', 'score': 0.0}, {'token': 'brisbane', 'score': 0.0}, {'token': 'perth', 'score': 0.0}, {'token': 'darwin', 'score': 0.0}, {'token': 'queens', 'score': 0.0}, {'token': 'manchester', 'score': 0.0}, {'token': 'fernando', 'score': 0.0}]",,,
711,paris,"[{'token': 'paris', 'score': 0.988}, {'token': 'nancy', 'score': 0.002}, {'token': 'brussels', 'score': 0.002}, {'token': 'lyon', 'score': 0.001}, {'token': 'montreal', 'score': 0.001}, {'token': 'versailles', 'score': 0.001}, {'token': 'strasbourg', 'score': 0.001}, {'token': 'orleans', 'score': 0.001}, {'token': 'rouen', 'score': 0.0}, {'token': 'tours', 'score': 0.0}, {'token': 'nice', 'score': 0.0}, {'token': 'metz', 'score': 0.0}, {'token': 'geneva', 'score': 0.0}, {'token': 'marseille', 'score': 0.0}, {'token': 'lille', 'score': 0.0}]","[{'token': 'paris', 'score': 0.984}, {'token': 'nancy', 'score': 0.002}, {'token': 'brussels', 'score': 0.002}, {'token': 'lyon', 'score': 0.001}, {'token': 'orleans', 'score': 0.001}, {'token': 'versailles', 'score': 0.001}, {'token': 'montreal', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'rouen', 'score': 0.0}, {'token': 'strasbourg', 'score': 0.0}, {'token': 'metz', 'score': 0.0}, {'token': 'tours', 'score': 0.0}, {'token': 'nice', 'score': 0.0}, {'token': 'geneva', 'score': 0.0}, {'token': 'lille', 'score': 0.0}]",,
712,chicago,"[{'token': 'chicago', 'score': 0.96}, {'token': 'urbana', 'score': 0.018}, {'token': 'springfield', 'score': 0.008}, {'token': 'champaign', 'score': 0.007}, {'token': 'bloomington', 'score': 0.002}, {'token': 'normal', 'score': 0.001}, {'token': 'illinois', 'score': 0.001}, {'token': 'lincoln', 'score': 0.001}, {'token': 'austin', 'score': 0.0}, {'token': 'il', 'score': 0.0}, {'token': 'boulder', 'score': 0.0}, {'token': 'northwestern', 'score': 0.0}, {'token': 'arlington', 'score': 0.0}, {'token': 'cairo', 'score': 0.0}, {'token': 'morris', 'score': 0.0}]","[{'token': '.', 'score': 0.613}, {'token': 'chicago', 'score': 0.157}, {'token': 'urbana', 'score': 0.123}, {'token': ';', 'score': 0.069}, {'token': 'champaign', 'score': 0.02}, {'token': 'bloomington', 'score': 0.012}, {'token': '?', 'score': 0.003}, {'token': 'springfield', 'score': 0.001}, {'token': 'illinois', 'score': 0.0}, {'token': 'austin', 'score': 0.0}, {'token': 'lincoln', 'score': 0.0}, {'token': 'cairo', 'score': 0.0}, {'token': 'jacksonville', 'score': 0.0}, {'token': 'boulder', 'score': 0.0}, {'token': 'normal', 'score': 0.0}]","[{'token': '.', 'score': 0.554}, {'token': 'chicago', 'score': 0.235}, {'token': 'urbana', 'score': 0.142}, {'token': ';', 'score': 0.029}, {'token': 'bloomington', 'score': 0.01}, {'token': 'champaign', 'score': 0.007}, {'token': '?', 'score': 0.007}, {'token': 'springfield', 'score': 0.006}, {'token': 'normal', 'score': 0.003}, {'token': 'lincoln', 'score': 0.001}, {'token': 'austin', 'score': 0.001}, {'token': 'jacksonville', 'score': 0.001}, {'token': 'cairo', 'score': 0.0}, {'token': 'madison', 'score': 0.0}, {'token': 'boulder', 'score': 0.0}]","[{'token': '.', 'score': 0.642}, {'token': 'chicago', 'score': 0.17}, {'token': 'urbana', 'score': 0.117}, {'token': ';', 'score': 0.037}, {'token': 'bloomington', 'score': 0.009}, {'token': '?', 'score': 0.008}, {'token': 'champaign', 'score': 0.006}, {'token': 'springfield', 'score': 0.004}, {'token': 'normal', 'score': 0.002}, {'token': 'lincoln', 'score': 0.001}, {'token': 'austin', 'score': 0.001}, {'token': 'jacksonville', 'score': 0.001}, {'token': 'cairo', 'score': 0.0}, {'token': 'madison', 'score': 0.0}, {'token': 'lansing', 'score': 0.0}]"
713,paris,"[{'token': 'paris', 'score': 0.732}, {'token': 'montreal', 'score': 0.046}, {'token': 'france', 'score': 0.031}, {'token': 'chicago', 'score': 0.015}, {'token': 'london', 'score': 0.01}, {'token': 'europe', 'score': 0.007}, {'token': 'brussels', 'score': 0.006}, {'token': 'geneva', 'score': 0.006}, {'token': 'berlin', 'score': 0.005}, {'token': 'philadelphia', 'score': 0.005}, {'token': 'munich', 'score': 0.004}, {'token': 'switzerland', 'score': 0.004}, {'token': 'rome', 'score': 0.004}, {'token': 'marseille', 'score': 0.004}, {'token': 'cannes', 'score': 0.003}]","[{'token': 'paris', 'score': 0.738}, {'token': 'france', 'score': 0.046}, {'token': 'london', 'score': 0.015}, {'token': 'montreal', 'score': 0.013}, {'token': 'geneva', 'score': 0.008}, {'token': 'rome', 'score': 0.007}, {'token': 'brussels', 'score': 0.006}, {'token': 'nice', 'score': 0.006}, {'token': 'berlin', 'score': 0.005}, {'token': 'marseille', 'score': 0.004}, {'token': 'chicago', 'score': 0.004}, {'token': 'switzerland', 'score': 0.004}, {'token': 'munich', 'score': 0.004}, {'token': 'europe', 'score': 0.003}, {'token': 'germany', 'score': 0.003}]","[{'token': 'paris', 'score': 0.675}, {'token': 'france', 'score': 0.039}, {'token': 'montreal', 'score': 0.035}, {'token': 'chicago', 'score': 0.016}, {'token': 'london', 'score': 0.015}, {'token': 'brussels', 'score': 0.01}, {'token': 'geneva', 'score': 0.01}, {'token': 'europe', 'score': 0.007}, {'token': 'switzerland', 'score': 0.007}, {'token': 'berlin', 'score': 0.006}, {'token': 'rome', 'score': 0.006}, {'token': 'philadelphia', 'score': 0.005}, {'token': 'munich', 'score': 0.005}, {'token': 'marseille', 'score': 0.004}, {'token': 'germany', 'score': 0.004}]",
714,toronto,"[{'token': 'montreal', 'score': 0.183}, {'token': 'toronto', 'score': 0.153}, {'token': 'canada', 'score': 0.045}, {'token': 'edmonton', 'score': 0.043}, {'token': 'ottawa', 'score': 0.038}, {'token': 'vancouver', 'score': 0.037}, {'token': 'quebec', 'score': 0.035}, {'token': '1985', 'score': 0.023}, {'token': '1987', 'score': 0.015}, {'token': 'winnipeg', 'score': 0.014}, {'token': '1984', 'score': 0.013}, {'token': 'ontario', 'score': 0.013}, {'token': '1971', 'score': 0.012}, {'token': '1993', 'score': 0.011}, {'token': '1979', 'score': 0.01}]",,,
715,bradford,"[{'token': 'leeds', 'score': 0.71}, {'token': 'wakefield', 'score': 0.055}, {'token': 'bradford', 'score': 0.052}, {'token': 'halifax', 'score': 0.037}, {'token': 'sheffield', 'score': 0.024}, {'token': 'huddersfield', 'score': 0.024}, {'token': 'barnsley', 'score': 0.015}, {'token': 'hull', 'score': 0.012}, {'token': 'rotherham', 'score': 0.011}, {'token': 'beverley', 'score': 0.009}, {'token': 'doncaster', 'score': 0.006}, {'token': 'scarborough', 'score': 0.006}, {'token': 'york', 'score': 0.006}, {'token': 'richmond', 'score': 0.005}, {'token': 'middlesbrough', 'score': 0.003}]",,,
716,parsons,"[{'token': 'ireland', 'score': 0.442}, {'token': 'dublin', 'score': 0.133}, {'token': 'philadelphia', 'score': 0.037}, {'token': 'chicago', 'score': 0.036}, {'token': 'boston', 'score': 0.026}, {'token': 'england', 'score': 0.019}, {'token': 'cork', 'score': 0.016}, {'token': 'london', 'score': 0.014}, {'token': 'texas', 'score': 0.014}, {'token': 'paris', 'score': 0.011}, {'token': 'baltimore', 'score': 0.011}, {'token': 'america', 'score': 0.009}, {'token': 'limerick', 'score': 0.008}, {'token': 'france', 'score': 0.007}, {'token': 'brooklyn', 'score': 0.006}]",,,
717,tokyo,"[{'token': 'tokyo', 'score': 0.785}, {'token': 'osaka', 'score': 0.08}, {'token': 'hokkaido', 'score': 0.024}, {'token': 'kobe', 'score': 0.014}, {'token': 'kyoto', 'score': 0.014}, {'token': 'japan', 'score': 0.014}, {'token': 'chiba', 'score': 0.009}, {'token': 'yokohama', 'score': 0.008}, {'token': 'okinawa', 'score': 0.007}, {'token': 'nagoya', 'score': 0.006}, {'token': 'nara', 'score': 0.006}, {'token': 'hiroshima', 'score': 0.005}, {'token': 'fukuoka', 'score': 0.005}, {'token': 'nagasaki', 'score': 0.003}, {'token': 'kawasaki', 'score': 0.001}]","[{'token': 'tokyo', 'score': 0.698}, {'token': 'osaka', 'score': 0.1}, {'token': 'hokkaido', 'score': 0.034}, {'token': 'kyoto', 'score': 0.027}, {'token': 'kobe', 'score': 0.021}, {'token': 'yokohama', 'score': 0.013}, {'token': 'okinawa', 'score': 0.013}, {'token': 'nara', 'score': 0.012}, {'token': 'japan', 'score': 0.011}, {'token': 'chiba', 'score': 0.011}, {'token': 'fukuoka', 'score': 0.01}, {'token': 'nagoya', 'score': 0.009}, {'token': 'hiroshima', 'score': 0.009}, {'token': 'nagasaki', 'score': 0.005}, {'token': 'kochi', 'score': 0.002}]",,
718,tokyo,"[{'token': 'tokyo', 'score': 0.691}, {'token': 'osaka', 'score': 0.121}, {'token': 'kyoto', 'score': 0.028}, {'token': 'yokohama', 'score': 0.024}, {'token': 'fukuoka', 'score': 0.023}, {'token': 'chiba', 'score': 0.021}, {'token': 'kobe', 'score': 0.018}, {'token': 'hokkaido', 'score': 0.013}, {'token': 'hiroshima', 'score': 0.011}, {'token': 'nagoya', 'score': 0.011}, {'token': 'okinawa', 'score': 0.008}, {'token': 'nara', 'score': 0.005}, {'token': 'kochi', 'score': 0.003}, {'token': 'nagasaki', 'score': 0.003}, {'token': 'kawasaki', 'score': 0.002}]",,,
719,philadelphia,"[{'token': 'philadelphia', 'score': 0.958}, {'token': 'carnegie', 'score': 0.011}, {'token': 'metropolitan', 'score': 0.007}, {'token': 'national', 'score': 0.005}, {'token': 'pennsylvania', 'score': 0.004}, {'token': 'penn', 'score': 0.003}, {'token': 'academy', 'score': 0.002}, {'token': 'walters', 'score': 0.002}, {'token': 'grammy', 'score': 0.002}, {'token': 'delaware', 'score': 0.001}, {'token': 'american', 'score': 0.001}, {'token': 'capitol', 'score': 0.0}, {'token': 'pal', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'independence', 'score': 0.0}]",,,
720,porto,"[{'token': 'santiago', 'score': 0.205}, {'token': 'lisbon', 'score': 0.189}, {'token': 'montevideo', 'score': 0.168}, {'token': 'lima', 'score': 0.077}, {'token': 'almeida', 'score': 0.056}, {'token': 'porto', 'score': 0.049}, {'token': 'manila', 'score': 0.024}, {'token': 'veracruz', 'score': 0.023}, {'token': 'havana', 'score': 0.02}, {'token': 'rio', 'score': 0.018}, {'token': 'madrid', 'score': 0.016}, {'token': 'gibraltar', 'score': 0.013}, {'token': 'acre', 'score': 0.013}, {'token': 'barcelona', 'score': 0.005}, {'token': 'rosario', 'score': 0.005}]","[{'token': 'santiago', 'score': 0.251}, {'token': 'lisbon', 'score': 0.201}, {'token': 'rio', 'score': 0.083}, {'token': 'montevideo', 'score': 0.077}, {'token': 'lima', 'score': 0.076}, {'token': 'almeida', 'score': 0.061}, {'token': 'porto', 'score': 0.054}, {'token': 'acre', 'score': 0.024}, {'token': 'macau', 'score': 0.02}, {'token': 'santos', 'score': 0.017}, {'token': 'manila', 'score': 0.012}, {'token': 'bahia', 'score': 0.007}, {'token': 'salvador', 'score': 0.006}, {'token': 'havana', 'score': 0.006}, {'token': 'brazil', 'score': 0.006}]","[{'token': 'lisbon', 'score': 0.272}, {'token': 'santiago', 'score': 0.193}, {'token': 'rio', 'score': 0.081}, {'token': 'lima', 'score': 0.072}, {'token': 'montevideo', 'score': 0.069}, {'token': 'porto', 'score': 0.063}, {'token': 'almeida', 'score': 0.055}, {'token': 'santos', 'score': 0.019}, {'token': 'acre', 'score': 0.016}, {'token': 'macau', 'score': 0.015}, {'token': 'manila', 'score': 0.011}, {'token': 'havana', 'score': 0.007}, {'token': 'bahia', 'score': 0.007}, {'token': 'rosario', 'score': 0.006}, {'token': 'salvador', 'score': 0.006}]",
721,montreal,"[{'token': 'toronto', 'score': 0.57}, {'token': 'vancouver', 'score': 0.1}, {'token': 'chicago', 'score': 0.099}, {'token': 'montreal', 'score': 0.072}, {'token': 'seattle', 'score': 0.041}, {'token': 'boston', 'score': 0.04}, {'token': 'detroit', 'score': 0.031}, {'token': 'philadelphia', 'score': 0.004}, {'token': 'bay', 'score': 0.004}, {'token': 'calgary', 'score': 0.003}, {'token': 'pittsburgh', 'score': 0.003}, {'token': 'london', 'score': 0.003}, {'token': 'houston', 'score': 0.003}, {'token': 'ottawa', 'score': 0.003}, {'token': 'baltimore', 'score': 0.002}]",,,
722,glasgow,"[{'token': 'edinburgh', 'score': 0.471}, {'token': 'glasgow', 'score': 0.412}, {'token': 'aberdeen', 'score': 0.028}, {'token': 'dundee', 'score': 0.022}, {'token': 'perth', 'score': 0.009}, {'token': 'paisley', 'score': 0.007}, {'token': 'stirling', 'score': 0.006}, {'token': 'fife', 'score': 0.006}, {'token': 'inverness', 'score': 0.005}, {'token': 'scotland', 'score': 0.003}, {'token': 'hamilton', 'score': 0.002}, {'token': 'irvine', 'score': 0.002}, {'token': 'leith', 'score': 0.001}, {'token': 'montrose', 'score': 0.001}, {'token': 'dunbar', 'score': 0.001}]",,,
723,scotland,"[{'token': 'the', 'score': 0.792}, {'token': 'scottish', 'score': 0.1}, {'token': 'arctic', 'score': 0.022}, {'token': 'naval', 'score': 0.015}, {'token': 'merchant', 'score': 0.011}, {'token': 'irish', 'score': 0.007}, {'token': 'british', 'score': 0.005}, {'token': 'maritime', 'score': 0.004}, {'token': 'english', 'score': 0.003}, {'token': 'fellow', 'score': 0.002}, {'token': 'commercial', 'score': 0.002}, {'token': 'noted', 'score': 0.002}, {'token': 'polar', 'score': 0.002}, {'token': 'sea', 'score': 0.001}, {'token': 'an', 'score': 0.001}]","[{'token': 'the', 'score': 0.865}, {'token': 'scottish', 'score': 0.067}, {'token': 'naval', 'score': 0.021}, {'token': 'merchant', 'score': 0.005}, {'token': 'arctic', 'score': 0.004}, {'token': 'irish', 'score': 0.002}, {'token': 'an', 'score': 0.002}, {'token': 'maritime', 'score': 0.002}, {'token': 'military', 'score': 0.002}, {'token': 'famous', 'score': 0.002}, {'token': 'british', 'score': 0.002}, {'token': 'noted', 'score': 0.001}, {'token': 'english', 'score': 0.001}, {'token': 'commercial', 'score': 0.001}, {'token': 'sea', 'score': 0.001}]","[{'token': 'the', 'score': 0.833}, {'token': 'scottish', 'score': 0.077}, {'token': 'naval', 'score': 0.027}, {'token': 'merchant', 'score': 0.007}, {'token': 'arctic', 'score': 0.006}, {'token': 'maritime', 'score': 0.003}, {'token': 'irish', 'score': 0.003}, {'token': 'british', 'score': 0.003}, {'token': 'an', 'score': 0.003}, {'token': 'famous', 'score': 0.002}, {'token': 'military', 'score': 0.002}, {'token': 'sea', 'score': 0.002}, {'token': 'noted', 'score': 0.002}, {'token': 'commercial', 'score': 0.002}, {'token': 'english', 'score': 0.001}]",
724,melbourne,"[{'token': '1994', 'score': 0.304}, {'token': '1993', 'score': 0.131}, {'token': '1995', 'score': 0.126}, {'token': '1992', 'score': 0.065}, {'token': '1991', 'score': 0.05}, {'token': '1996', 'score': 0.043}, {'token': '1990', 'score': 0.028}, {'token': '1989', 'score': 0.024}, {'token': '1988', 'score': 0.021}, {'token': '1998', 'score': 0.017}, {'token': '1984', 'score': 0.015}, {'token': '1987', 'score': 0.014}, {'token': '1986', 'score': 0.014}, {'token': '1985', 'score': 0.013}, {'token': '1997', 'score': 0.013}]","[{'token': '1994', 'score': 0.261}, {'token': '1995', 'score': 0.169}, {'token': '1993', 'score': 0.121}, {'token': '1996', 'score': 0.067}, {'token': '1992', 'score': 0.059}, {'token': '1991', 'score': 0.051}, {'token': '1990', 'score': 0.025}, {'token': '1989', 'score': 0.022}, {'token': '1997', 'score': 0.019}, {'token': '1998', 'score': 0.018}, {'token': '1988', 'score': 0.016}, {'token': '1987', 'score': 0.011}, {'token': '1986', 'score': 0.009}, {'token': '1985', 'score': 0.009}, {'token': '1984', 'score': 0.008}]","[{'token': '1994', 'score': 0.254}, {'token': '1993', 'score': 0.145}, {'token': '1995', 'score': 0.086}, {'token': '1992', 'score': 0.07}, {'token': '1991', 'score': 0.06}, {'token': '1990', 'score': 0.034}, {'token': '1989', 'score': 0.03}, {'token': '1996', 'score': 0.03}, {'token': '1988', 'score': 0.021}, {'token': '1998', 'score': 0.015}, {'token': '1986', 'score': 0.015}, {'token': '1987', 'score': 0.014}, {'token': '1985', 'score': 0.013}, {'token': '1984', 'score': 0.012}, {'token': 'seattle', 'score': 0.012}]","[{'token': '1994', 'score': 0.152}, {'token': '1993', 'score': 0.135}, {'token': '1992', 'score': 0.09}, {'token': '1991', 'score': 0.074}, {'token': '1995', 'score': 0.043}, {'token': '1989', 'score': 0.041}, {'token': '1990', 'score': 0.039}, {'token': '1988', 'score': 0.03}, {'token': '1986', 'score': 0.021}, {'token': '1984', 'score': 0.021}, {'token': '1987', 'score': 0.021}, {'token': '1985', 'score': 0.021}, {'token': '1996', 'score': 0.02}, {'token': '1982', 'score': 0.017}, {'token': '1983', 'score': 0.015}]"
725,paris,"[{'token': 'paris', 'score': 0.626}, {'token': 'france', 'score': 0.17}, {'token': 'montreal', 'score': 0.085}, {'token': 'lyon', 'score': 0.07}, {'token': 'marseille', 'score': 0.01}, {'token': 'strasbourg', 'score': 0.008}, {'token': 'nancy', 'score': 0.004}, {'token': 'montpellier', 'score': 0.002}, {'token': 'geneva', 'score': 0.002}, {'token': 'nice', 'score': 0.002}, {'token': 'quebec', 'score': 0.001}, {'token': 'lausanne', 'score': 0.001}, {'token': 'berlin', 'score': 0.001}, {'token': 'metz', 'score': 0.001}, {'token': 'lille', 'score': 0.001}]",,,
726,london,"[{'token': 'england', 'score': 0.267}, {'token': 'london', 'score': 0.225}, {'token': 'ireland', 'score': 0.111}, {'token': 'britain', 'score': 0.053}, {'token': 'scotland', 'score': 0.043}, {'token': 'australia', 'score': 0.015}, {'token': 'dublin', 'score': 0.014}, {'token': 'liverpool', 'score': 0.011}, {'token': 'manchester', 'score': 0.009}, {'token': 'yorkshire', 'score': 0.009}, {'token': 'france', 'score': 0.008}, {'token': 'wales', 'score': 0.007}, {'token': 'edinburgh', 'score': 0.006}, {'token': 'massachusetts', 'score': 0.006}, {'token': 'canada', 'score': 0.006}]","[{'token': 'england', 'score': 0.265}, {'token': 'london', 'score': 0.179}, {'token': 'ireland', 'score': 0.069}, {'token': 'scotland', 'score': 0.046}, {'token': 'britain', 'score': 0.044}, {'token': 'australia', 'score': 0.027}, {'token': 'india', 'score': 0.017}, {'token': 'massachusetts', 'score': 0.012}, {'token': 'kentucky', 'score': 0.011}, {'token': 'dublin', 'score': 0.01}, {'token': 'virginia', 'score': 0.01}, {'token': 'canada', 'score': 0.009}, {'token': 'jamaica', 'score': 0.009}, {'token': 'liverpool', 'score': 0.009}, {'token': 'pennsylvania', 'score': 0.008}]","[{'token': 'england', 'score': 0.286}, {'token': 'london', 'score': 0.15}, {'token': 'ireland', 'score': 0.08}, {'token': 'scotland', 'score': 0.055}, {'token': 'britain', 'score': 0.042}, {'token': 'australia', 'score': 0.023}, {'token': 'india', 'score': 0.014}, {'token': 'kentucky', 'score': 0.01}, {'token': 'massachusetts', 'score': 0.01}, {'token': 'dublin', 'score': 0.009}, {'token': 'virginia', 'score': 0.009}, {'token': 'liverpool', 'score': 0.009}, {'token': 'jamaica', 'score': 0.009}, {'token': 'texas', 'score': 0.008}, {'token': 'manchester', 'score': 0.008}]",
