obj_label,masked_sentence,masked_sentence_roberta
canada,"He came to [MASK] with a distant cousin, William McGillivray, who was a partner in the North West Company, and became a clerk for the company in the Lower English River department.","He came to <mask> with a distant cousin, William McGillivray, who was a partner in the North West Company, and became a clerk for the company in the Lower English River department."
ireland,"Felicia (Elaine Cassidy), an Irish teenager, travels to Birmingham, England, hoping to find the boyfriend who made her pregnant but who then left [MASK] without leaving an address.","Felicia (Elaine Cassidy), an Irish teenager, travels to Birmingham, England, hoping to find the boyfriend who made her pregnant but who then left <mask> without leaving an address."
canada,"He was succeeded by another Progressive Conservative, but in a 1972 by-election the riding was won by Izzy Asper, leader of the Manitoba Liberal Party and subsequently a prominent media baron in [MASK].","He was succeeded by another Progressive Conservative, but in a 1972 by-election the riding was won by Izzy Asper, leader of the Manitoba Liberal Party and subsequently a prominent media baron in <mask>."
denmark,9's Bro; named for King Frederik IX) spans the Guldborgsund strait between the islands of Falster and Lolland in [MASK].,9's Bro; named for King Frederik IX) spans the Guldborgsund strait between the islands of Falster and Lolland in <mask>.
denmark,"Alexander was the first cousin of the Queen Ingrid of [MASK], Prince Gustaf Adolf (the father of the current King of Sweden) and their siblings, because their mother, Princess Margaret of Connaught, was Alexander's aunt and wife to the Crown Prince of Sweden.","Alexander was the first cousin of the Queen Ingrid of <mask>, Prince Gustaf Adolf (the father of the current King of Sweden) and their siblings, because their mother, Princess Margaret of Connaught, was Alexander's aunt and wife to the Crown Prince of Sweden."
denmark,"Frederik, Crown Prince of [MASK], Count of Monpezat, RE, SKmd (Frederik André Henrik Christian; [ˈfʁæðˀʁæɡ̊]; born 26 May 1968) is the heir apparent to the throne of Denmark.","Frederik, Crown Prince of <mask>, Count of Monpezat, RE, SKmd (Frederik André Henrik Christian; [ˈfʁæðˀʁæɡ̊]; born 26 May 1968) is the heir apparent to the throne of Denmark."
denmark,"Frederik, Crown Prince of Denmark, Count of Monpezat, RE, SKmd (Frederik André Henrik Christian; [ˈfʁæðˀʁæɡ̊]; born 26 May 1968) is the heir apparent to the throne of [MASK].","Frederik, Crown Prince of Denmark, Count of Monpezat, RE, SKmd (Frederik André Henrik Christian; [ˈfʁæðˀʁæɡ̊]; born 26 May 1968) is the heir apparent to the throne of <mask>."
denmark,"Princess Isabella of [MASK], Countess of Monpezat (Isabella Henrietta Ingrid Margrethe; born 21 April 2007), is the second child and elder daughter of Crown Prince Frederik and Crown Princess Mary.","Princess Isabella of <mask>, Countess of Monpezat (Isabella Henrietta Ingrid Margrethe; born 21 April 2007), is the second child and elder daughter of Crown Prince Frederik and Crown Princess Mary."
denmark,"Items from DSB's history include an E class steam locomotive used to haul the funeral train of King Frederick IX of [MASK], a NOHAB diesel locomotive (sectioned on one side, to reveal the engine), an original 1930s Copenhagen-area S-train carriage and a 1950s Lyntog diesel multiple unit.","Items from DSB's history include an E class steam locomotive used to haul the funeral train of King Frederick IX of <mask>, a NOHAB diesel locomotive (sectioned on one side, to reveal the engine), an original 1930s Copenhagen-area S-train carriage and a 1950s Lyntog diesel multiple unit."
denmark,"Prince Christian of Hanover (Christian Friedrich Wilhelm Georg Peter Waldemar Prinz von Hannover) Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 4 July 1885 in Gmunden, Upper Austria, Austria-Hungary; died 3 September 1901 in Gmunden) was the second eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of [MASK] (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898).","Prince Christian of Hanover (Christian Friedrich Wilhelm Georg Peter Waldemar Prinz von Hannover) Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 4 July 1885 in Gmunden, Upper Austria, Austria-Hungary; died 3 September 1901 in Gmunden) was the second eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of <mask> (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898)."
denmark,"Prince Christian of Hanover (Christian Friedrich Wilhelm Georg Peter Waldemar Prinz von Hannover) Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 4 July 1885 in Gmunden, Upper Austria, Austria-Hungary; died 3 September 1901 in Gmunden) was the second eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of [MASK] (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898).","Prince Christian of Hanover (Christian Friedrich Wilhelm Georg Peter Waldemar Prinz von Hannover) Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 4 July 1885 in Gmunden, Upper Austria, Austria-Hungary; died 3 September 1901 in Gmunden) was the second eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of <mask> (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898)."
denmark,"(née Mary Elizabeth Donaldson; born 5 February 1972 in Hobart, Tasmania, Australia) is the wife of Frederik, Crown Prince of [MASK].","(née Mary Elizabeth Donaldson; born 5 February 1972 in Hobart, Tasmania, Australia) is the wife of Frederik, Crown Prince of <mask>."
denmark,"Marie-Chantal Claire, Crown Princess of Greece, Princess of [MASK] (née Miller; born 17 September 1968 in London, England), is the wife of Pavlos, Crown Prince of Greece, Prince of Denmark.","Marie-Chantal Claire, Crown Princess of Greece, Princess of <mask> (née Miller; born 17 September 1968 in London, England), is the wife of Pavlos, Crown Prince of Greece, Prince of Denmark."
denmark,"Marie-Chantal Claire, Crown Princess of Greece, Princess of Denmark (née Miller; born 17 September 1968 in London, England), is the wife of Pavlos, Crown Prince of Greece, Prince of [MASK].","Marie-Chantal Claire, Crown Princess of Greece, Princess of Denmark (née Miller; born 17 September 1968 in London, England), is the wife of Pavlos, Crown Prince of Greece, Prince of <mask>."
denmark,"In 1841 King Christian VIII of [MASK] appointed Winther to travel to Mecklenburg to instruct Princess Mariane, on the occasion of her betrothal to the Crown Prince of Denmark, in the Danish language.When he was over fifty, Winther married.","In 1841 King Christian VIII of <mask> appointed Winther to travel to Mecklenburg to instruct Princess Mariane, on the occasion of her betrothal to the Crown Prince of Denmark, in the Danish language.When he was over fifty, Winther married."
denmark,"In 1841 King Christian VIII of Denmark appointed Winther to travel to Mecklenburg to instruct Princess Mariane, on the occasion of her betrothal to the Crown Prince of [MASK], in the Danish language.When he was over fifty, Winther married.","In 1841 King Christian VIII of Denmark appointed Winther to travel to Mecklenburg to instruct Princess Mariane, on the occasion of her betrothal to the Crown Prince of <mask>, in the Danish language.When he was over fifty, Winther married."
denmark,"Marie Louise was the eldest daughter of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of [MASK] (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (1817–1898).","Marie Louise was the eldest daughter of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of <mask> (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (1817–1898)."
denmark,"Marie Louise was the eldest daughter of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of [MASK] (1818–1906) and Louise of Hesse-Kassel (1817–1898).","Marie Louise was the eldest daughter of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of <mask> (1818–1906) and Louise of Hesse-Kassel (1817–1898)."
denmark,"Prince George William of Hanover (Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf Prinz von Hannover), Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 28 October 1880 in Gmunden, Upper Austria, Austria-Hungary; died 20 May 1912 in Nackel, Brandenburg, Germany) was the eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of [MASK] (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898).","Prince George William of Hanover (Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf Prinz von Hannover), Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 28 October 1880 in Gmunden, Upper Austria, Austria-Hungary; died 20 May 1912 in Nackel, Brandenburg, Germany) was the eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of <mask> (1853–1933), the youngest daughter of Christian IX of Denmark (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898)."
denmark,"Prince George William of Hanover (Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf Prinz von Hannover), Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 28 October 1880 in Gmunden, Upper Austria, Austria-Hungary; died 20 May 1912 in Nackel, Brandenburg, Germany) was the eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of [MASK] (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898).","Prince George William of Hanover (Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf Prinz von Hannover), Prince of Great Britain and Ireland, Duke of Brunswick-Lüneburg (born 28 October 1880 in Gmunden, Upper Austria, Austria-Hungary; died 20 May 1912 in Nackel, Brandenburg, Germany) was the eldest son of Ernest Augustus, Crown Prince of Hanover (1845–1923) and Princess Thyra of Denmark (1853–1933), the youngest daughter of Christian IX of <mask> (1818–1906) and Louise of Hesse-Kassel (or Hesse-Cassel) (1817–1898)."
denmark,"[MASK] regnal names have traditionally alternated between ""Frederick"" (Frederik) and ""Christian""; Margrethe has taken the place of a Christian, and accordingly her heir apparent is Crown Prince Frederik.","<mask> regnal names have traditionally alternated between ""Frederick"" (Frederik) and ""Christian""; Margrethe has taken the place of a Christian, and accordingly her heir apparent is Crown Prince Frederik."
denmark,"The first royal visitors to stay at the palace were King Frederick IX and Queen Ingrid of [MASK] on their royal visit to Thailand in January 1962 The palace is open to the public, except when the royal family is in residence (usually January to March).","The first royal visitors to stay at the palace were King Frederick IX and Queen Ingrid of <mask> on their royal visit to Thailand in January 1962 The palace is open to the public, except when the royal family is in residence (usually January to March)."
